NAME,XCOORDS,YCOORDS,ZCOORDS,N_GAUGE,H_GAUGE,F_GAUGE,D_GAUGE,B_GAUGE,K_GAUGE,300_GAUGE,PRD_GAUGE,STAGE
199-H4-80,575238.97,152568.16,130.084,5267.183866234452,2486.914370563712,7236.9338873586585,2596.6979037423184,12726.700606078395,8489.650590230392,41564.90593934385,27798.56941275626,H_GAUGE
199-H4-81,575236.93,153035.36,125.347,5554.380196853745,2355.4856550860063,7532.749323560358,2779.635092471689,12999.619818119203,8797.168348110663,41979.90647934434,27940.868765787647,H_GAUGE
199-H4-75,577212.36,152704.64,129.267,7019.976779252231,856.6141186415393,5904.820872346602,4538.010987381994,14455.254831651248,10151.959485345642,40807.27025885463,29725.087271607073,H_GAUGE
199-H4-74,577239.07,152268.83,126.093,6853.653274555104,1262.3938390122553,5557.667055240007,4492.091984921872,14258.399591547974,9940.105844733165,40401.88626034434,29629.00510630862,H_GAUGE
199-D7-3,574151.38,152363.41,136.062,4295.228342393549,3579.074868135092,8016.131399284798,1508.5296090232866,11728.481882547152,7546.943240411957,41903.308773800905,26700.131589355988,D_GAUGE
199-D5-129,573735.5,151465.13,144.132,3402.48797503545,4317.838260967667,7958.830606929619,995.3586118078017,10862.42154279591,6630.687977125731,41329.67682074105,26039.630334158228,D_GAUGE
199-D5-131,573684.39,152006.75,144.388,3710.4302401178347,4139.1709552682405,8244.310247103722,944.8852502817375,11140.871474907915,6964.104268525839,41823.72613570675,26147.17804247399,D_GAUGE
199-D8-98,574013.12,152123.02,138.79,4031.6322091332577,3790.62651556393,8012.234105797187,1293.2266834549623,11473.165841408221,7280.371399489143,41761.54877318129,26495.633025269974,D_GAUGE
199-D8-96,573706.0,152152.24,141.168,3827.1830943868836,4068.777330385177,8294.413539202129,1015.7126562172725,11246.848054290433,7082.77087767913,41939.042193850815,26211.58896141783,D_GAUGE
199-H1-4,575826.78,153366.87,128.602,6220.371337733858,1725.3731935427868,7326.223605937746,3456.0678363278703,13670.74699562673,9457.09800989711,42007.659755160115,28605.5788879277,H_GAUGE
199-H4-77,576487.79,152975.43,128.608,6528.268979934957,1179.365601997961,6586.265795069269,3910.2069551623586,13987.629334223064,9718.702677276427,41364.320684002516,29112.066737127738,H_GAUGE
199-H1-6,576037.81,153745.74,126.15,6624.623143835515,1530.746361601404,7459.394361742726,3827.9246123846488,14066.773998222829,9867.560648032531,42253.9221010748,28928.384551384133,H_GAUGE
199-D6-2,574544.61,151970.2,134.429,4354.302133825893,3366.9532845639974,7476.036626261269,1781.3507407862924,11815.047864527529,7573.342129139524,41368.53385789858,26958.79871643996,D_GAUGE
199-D7-5,574434.31,152678.72,132.118,4717.080672369422,3217.9467516719246,7952.048257096972,1904.2490400417971,12144.992521096,7969.741112696213,42042.5100991187,27066.781861826577,D_GAUGE
199-H4-82,574906.99,152677.72,130.355,5071.996330389117,2763.532890739,7567.659728608301,2326.6160634062207,12521.452274737005,8312.341247193806,41817.11061704886,27515.74783350634,D_GAUGE
199-H1-5,574850.72,153090.3,124.72,5302.367516130925,2726.7141336664477,7865.154810815867,2474.2747709176824,12726.423314680993,8555.227872833028,42207.87384752282,27592.416193670313,D_GAUGE
199-D7-6,574429.2,152980.43,125.749,4924.498068723389,3160.1783583014003,8131.73273256077,2065.8363439778445,12328.062160006968,8180.8088398396785,42309.98101116215,27157.996822707133,D_GAUGE
199-D5-128,573622.4,151237.35,143.913,3178.9152967735663,4527.083216248196,7970.861502811307,981.5432685826929,10639.927046676452,6396.019886429369,41190.62039448422,25868.128499307222,D_GAUGE
199-D3-5,572787.66,150994.54,144.781,2366.4038752167858,5375.736240130837,8663.757460392062,743.9576315893207,9817.204592060672,5614.9121216720805,41415.02896011542,24998.816028865425,D_GAUGE
199-D5-133,573731.55,151497.37,144.12,3418.44375990904,4306.291114578295,7975.895027800889,983.1630929810412,10877.691693282053,6649.077847829734,41359.50774222775,26044.85519837781,D_GAUGE
199-D5-132,573875.35,151586.87,145.074,3587.267693392933,4137.407791781768,7884.18648831317,1107.3720094890875,11046.808172974497,6816.100084395723,41364.63189947906,26208.01625566773,D_GAUGE
199-D6-3,574159.09,151643.85,144.634,3851.37011352851,3860.1536759223036,7655.638563601352,1383.9263507137382,11312.40573927651,7068.23860837333,41272.79390943387,26496.32225298507,D_GAUGE
199-D5-134,573675.32,151862.46,144.33,3606.038988214146,4201.5003194593155,8185.904780322108,905.4537242730098,11046.593375247212,6856.365893802568,41703.35857163067,26095.776710014336,D_GAUGE
199-D5-141,573243.43,151424.51,144.942,2992.385284133899,4775.33577322222,8392.778553262257,561.0748130151821,10438.794181855372,6241.434437731462,41545.24985440572,25555.966264220726,D_GAUGE
199-H3-6,578266.47,152425.33,129.254,7859.76299165694,1287.1230014167043,5058.38550299401,5530.888734823674,15234.001444317117,10905.73677577534,40114.41911120988,30660.454437080734,H_GAUGE
199-H3-7,577931.74,152279.97,129.782,7494.929553436807,1272.377568254005,5127.248975132763,5181.714764100748,14870.307408608494,10542.773654726694,40119.477772380094,30299.035878464994,H_GAUGE
199-H6-3,578340.4,151929.35,129.187,7756.226991782855,1753.137388465598,4604.211152521117,5565.2754314678805,15072.732091515381,10737.519146786182,39631.4927713113,30602.62085663695,H_GAUGE
199-H6-4,577771.59,151737.1,128.185,7155.807167181084,1770.0928493262627,4806.207664468955,4993.190179804835,14477.895009721411,10143.516820481884,39693.817411255644,30003.72203261008,H_GAUGE
199-H1-7,577629.6,153172.1,125.529,7609.360424842571,331.1833575770225,6031.57873168378,5058.608745060203,15055.056234458123,10759.38498688931,41056.64104587711,30260.44230381123,H_GAUGE
199-H2-1,577752.31,153239.89,124.102,7749.54844318954,325.5351797517488,6021.644264692135,5195.587819544614,15195.072406888312,10898.928297410741,41067.934297066844,30397.749687215022,H_GAUGE
199-H3-9,578039.12,152913.6,127.016,7852.093816385572,759.805416627151,5592.979196465869,5390.378089151049,15273.211701919701,10959.814776906558,40652.94965011027,30577.090039864834,H_GAUGE
199-H3-10,577545.14,152723.52,129.007,7325.025501094225,769.4397429922793,5713.8465347346955,4867.462668988833,14750.828973119345,10440.8995614985,40683.83925110803,30049.44998823589,H_GAUGE
C7641,568489.16,146934.31,117.87,3551.383472414803,11183.473770600805,12541.463238338598,6440.282977827912,4029.3917092132515,307.9659130488319,40640.201483527344,19947.17616988466,K_GAUGE
C7642,568490.69,146936.42,117.83,3548.807757554837,11180.997104095752,12539.735915082128,6437.690045699667,4031.6665437652323,305.60417176479046,40640.83649474385,19948.98128885751,K_GAUGE
C7643,568494.19,146939.5,117.74,3544.1563961938036,11176.35592518589,12535.954352581246,6433.061514372507,4036.137032028998,301.05269206576895,40640.95048034805,19952.87118405296,K_GAUGE
C7645,572077.01,151003.06,117.54,1890.5934262661901,6010.51416866447,9340.551006316457,1016.2340658037529,9256.006103772654,5135.3517054433405,41800.63588563814,24318.089151501474,D_GAUGE
C7646,572077.51,151003.82,117.57,1891.502701357035,6009.744273044927,9340.30698966578,1015.3390253998971,9256.87047911316,5136.254803589859,41801.0070310812,24318.781870539937,D_GAUGE
C7647,572076.62,151002.47,117.56,1889.8864815699678,6011.113554292289,9340.742251159681,1016.9301890002287,9255.333639688872,5134.649427176091,41800.348762962494,24317.549624126135,D_GAUGE
C7648,572077.26,151003.55,117.49,1891.1380135624431,6010.083652598888,9340.462581275047,1015.7069516844118,9256.506755265536,5135.88719696994,41800.914145148774,24318.46629496288,D_GAUGE
C7649,578271.2,152659.93,114.22,7955.656776461628,1103.4564387758583,5255.689158787847,5569.559736648779,15350.1555759867,11026.610426781135,40326.92410269969,30728.78846334444,H_GAUGE
C7650,578271.58,152659.02,114.13,7955.638330341561,1104.3926718771327,5254.7132153620005,5569.784021737221,15350.048549347839,11026.478161647918,40325.93816511651,30728.903178934823,H_GAUGE
199-K-183,568302.28,146439.7,141.1,4040.015066234403,11628.553335180437,12784.239752276962,6936.302750168843,3670.815789458314,789.4753174735669,40383.689667592276,19699.673289376613,K_GAUGE
199-K-184,568618.68,146366.32,143.729,3894.8764744213504,11424.249716112465,12481.040049358788,6794.33173850083,3949.7402167910577,731.3536458512973,40122.50544426155,20005.96149915208,K_GAUGE
199-K-185,568574.92,146726.17,135.312,3644.7856190208086,11238.207260688683,12478.160058542213,6541.566682630372,4026.1030660375072,402.24144987803953,40425.633603634444,20004.754725856525,K_GAUGE
199-K-186,569209.65,146625.36,146.212,3344.230947790707,10802.050012442847,11860.348438068706,6235.347917229653,4590.694374209252,643.7571375915023,39942.263792029844,20622.438232580505,K_GAUGE
199-K-187,569499.0,146054.68,156.185,3714.264437107457,10959.331456972035,11662.416462264557,6561.980805945736,4736.9145609664865,1268.4077776882189,39317.978645174524,20851.246658844004,K_GAUGE
199-K-188,569386.9,146370.05,151.509,3477.8930770023862,10831.982048288137,11720.661351348686,6349.951451948286,4692.182527203786,951.5227940517268,39632.49954156939,20770.210657343614,K_GAUGE
199-K-189,569150.27,146809.68,142.975,3223.1617249094256,10732.209536953538,11897.050116663328,6120.130916451063,4593.692493447558,478.6845903097288,40122.390452654974,20586.048239323783,K_GAUGE
199-K-190,568835.28,146873.27,136.176,3363.5589304040873,10941.833349407054,12203.261836582818,6262.433589532115,4322.543571837821,224.63315605672219,40371.77648693822,20281.935239689883,K_GAUGE
199-K-191,569711.2,146886.65,144.631,2870.417854330838,10249.463574316338,11331.026442869173,5739.998435897044,5148.596945867474,973.3093041781998,39829.22152845197,21152.211490598027,K_GAUGE
199-K-192,569393.17,147294.32,134.801,2687.644365075289,10242.89208951241,11609.946725958665,5586.58972247827,5001.28987345832,668.8550702506595,40346.23163929065,20893.325983437848,K_GAUGE
199-K-193,570641.99,146969.58,145.628,2511.570240204546,9499.529211486055,10396.817579182565,5225.540487614681,6061.067297078647,1887.316793174862,39320.364015564504,22086.02133033736,K_GAUGE
199-K-194,571315.65,147281.98,147.369,2199.550646600568,8798.447354202679,9694.843274277258,4690.380932728164,6796.672126901282,2565.122268625797,39164.620153691,22794.67860966972,N_GAUGE
199-K-196,568433.3,146639.26,134.703,3804.004450754611,11403.618708024913,12628.972398374228,6699.367931558896,3862.525910993558,550.953827194242,40450.565310235135,19853.402414988195,K_GAUGE
199-K-197,569348.77,147528.77,125.857,2531.388684185243,10138.606618046511,11639.341720479682,5429.887977279102,5062.319213429398,739.2010568850495,40557.233060279126,20885.52804216398,K_GAUGE
199-K-198,569304.19,147551.86,124.664,2543.1511630812197,10161.173205084035,11682.651386068175,5440.36646012938,5033.140261716909,718.8935060215041,40603.05440032439,20845.223129494654,K_GAUGE
199-K-199,569339.76,147585.3,125.642,2494.542162169469,10112.766779805448,11645.456142191217,5391.9214487231,5080.106921392142,767.665071824921,40607.10068581108,20885.728494073304,K_GAUGE
C7779,569294.12,147646.22,121.53,2480.119516418741,10114.507578231218,11688.253312197654,5374.613627675966,5068.266260217223,776.5715694641167,40683.19093117943,20850.68389507493,K_GAUGE
199-K-200,569426.14,147253.55,135.913,2701.355814360841,10241.451322582976,11580.154986743442,5599.275437027562,5014.884208325892,689.1006968505918,40293.79951608062,20919.937664729638,K_GAUGE
199-K-201,570092.13,148069.13,133.36,1652.3783084091388,9219.600140265113,10879.64774174694,4547.513869027788,5971.3941980023765,1658.1509506977748,40528.039617205766,21709.524355016198,N_GAUGE
199-D8-101,574069.46,152262.43,136.371,4166.625442770266,3689.3406894832237,8033.799076464393,1393.3418258632137,11602.118477410746,7417.779708403263,41855.27663863304,26591.34836937058,D_GAUGE
199-D5-142,573791.87,151563.26,143.229,3506.208521882409,4222.414451627919,7949.241941845762,1028.4986501206215,10964.947396041473,6737.934916886606,41386.079331394765,26121.26629119173,D_GAUGE
199-H4-84,577902.58,152848.73,128.69,7700.939037007114,735.5817702172461,5611.3393058164165,5243.0873115464465,15122.567110713577,10809.70151330733,40649.556923652955,30427.73232495217,H_GAUGE
199-H4-83,578135.04,152634.01,126.487,7820.645080271905,1040.6461843085735,5305.004471949084,5430.98864982244,15218.484382385719,10896.133010935586,40358.5348334364,30590.75791494391,H_GAUGE
199-H3-11,577786.74,152490.41,130.21,7444.051042287423,1030.6867235566692,5382.688127265036,5064.4771138291935,14844.344768514262,10523.394070450811,40371.14710552204,30216.391566865506,H_GAUGE
199-K-202,569101.45,146792.64,143.033,3265.1457340463753,10781.032918415438,11947.485426766603,6162.864507881088,4541.988161741062,450.42692659291305,40140.19275354945,20535.46343011181,K_GAUGE
199-K-203,569212.43,146848.9,142.777,3155.622360581345,10659.152820146444,11830.907909589954,6051.755402567083,4665.530889924184,511.6159256708294,40113.37947736263,20652.705751651025,K_GAUGE
199-K-204,568648.34,146572.85,143.228,3714.340869573132,11273.137437787107,12423.766102474727,6613.676409660547,4041.401262744896,523.0586892500768,40261.04952703173,20058.854621277158,K_GAUGE
199-K-205,568845.67,146090.86,148.724,3990.5240492097123,11424.253441258916,12299.554367943512,6881.971019213903,4102.132603945977,997.2370290959062,39765.609304881735,20203.955578992714,K_GAUGE
199-K-206,568734.33,146049.54,151.023,4085.8033509214933,11535.90535039003,12416.261973557108,6979.834193940459,3984.6908789059116,1034.9843733119774,39806.34446744015,20089.256796096455,K_GAUGE
199-K-207,569409.77,146979.8,142.061,2937.708823134301,10423.26732139383,11620.86582985962,5830.293536907055,4896.187116763049,659.9283253505522,40090.62274289211,20865.47942158296,K_GAUGE
199-K-208,569291.76,147170.23,133.746,2847.715746302823,10398.78682729271,11720.81298447335,5746.755701585027,4858.420175147106,540.4826735428038,40312.93745995819,20774.922459011723,K_GAUGE
199-K-209,572552.36,147065.85,150.957,2857.0985653527714,8139.994764595153,8488.750020126623,4678.05423116278,7932.545515852799,3794.244615203354,38265.744464887925,23993.800853538083,N_GAUGE
199-K-210,569058.13,147155.25,126.35,3004.2858791568287,10594.177622191193,11954.878015258006,5903.053400486917,4638.701981797962,308.2580102770782,40448.32217211735,20541.561580390557,K_GAUGE
199-K-212,569954.44,148047.71,130.321,1748.1813535160518,9343.761106241831,11017.513811355111,4647.1752726253535,5840.154456015332,1536.0146516227546,40594.37875343952,21570.221906616975,K_GAUGE
199-D5-143,573701.53,151784.26,144.425,3574.206496552908,4208.495567363242,8127.293306728835,924.2664492991236,11020.987660660783,6821.0703673983635,41622.56104264248,26097.991547064437,D_GAUGE
C8722,569130.985,146753.534,132.74,3280.318477964009,10782.309908461626,11922.662641402741,6176.805324037755,4556.640624290798,498.36889277016064,40091.22799393132,20559.863618598276,K_GAUGE
199-H4-85,577980.02,152880.81,128.791,7784.594533154621,749.5076221867217,5596.450136023707,5325.585398930332,15205.637929372031,10892.328019904638,40647.11166560915,30511.09857965836,H_GAUGE
199-H4-86,577704.55,152745.65,129.849,7477.752733492942,763.6218944844496,5637.724938527911,5028.063822844755,14899.566854687355,10587.225509646056,40637.45153949738,30208.597306436655,H_GAUGE
199-D5-145,573215.62,151396.28,144.969,2952.872108764757,4812.648037762204,8407.455686763962,555.1889714322305,10399.668873750572,6201.818473036732,41535.33498820974,25521.315444637745,D_GAUGE
199-D5-146,573219.79,151345.59,144.78,2923.015350897255,4831.2111111455315,8384.163861667961,590.8944530117176,10373.124645448794,6169.696982226924,41489.7303564653,25511.066613346982,D_GAUGE
199-D5-147,572993.13,151380.78,144.597,2778.157679758454,5020.3523684176125,8607.301922670049,417.1686091977613,10211.839304475792,6032.838547632428,41636.99746169625,25303.533138482093,D_GAUGE
199-D5-148,573361.48,151083.48,143.838,2876.6386150159337,4829.976492507644,8155.465734738879,876.9007287030502,10337.689256005735,6097.900918783414,41192.08411115904,25575.297771014913,D_GAUGE
199-D5-149,573327.62,151461.82,144.669,3080.471397809246,4683.293526664365,8330.080237434675,614.9481545626157,10528.746226804813,6327.960476843999,41534.1083190286,25647.27350295967,D_GAUGE
199-D5-150,573429.42,151401.85,144.648,3120.739552929892,4618.618477167816,8212.843843310247,732.884621546954,10576.016467912546,6361.001473636061,41430.52191535726,25728.063685454126,D_GAUGE
199-D5-151,573312.03,151391.88,139.97,3023.423869026801,4728.008599598364,8316.88544829128,636.2898793003102,10474.95801431381,6268.44543677298,41482.03373600792,25612.58876365649,D_GAUGE
199-D5-152,573300.18,151349.1,139.791,2987.0487909642693,4757.750047904564,8311.244775826233,651.0299563000357,10440.28632477757,6230.480816349587,41451.3985689554,25589.227067747473,D_GAUGE
199-H4-87,577736.16,152667.79,130.017,7472.371001639377,846.4493085566282,5555.986325127138,5044.112968610051,14887.897755152602,10572.625167459599,40553.49658426138,30216.998916533048,H_GAUGE
199-H4-88,577850.51,152833.59,131.698,7647.528735803525,725.640643056875,5627.380832900845,5188.99348376926,15069.953884275064,10757.589830352315,40657.15832701788,30373.50667996466,H_GAUGE
199-H4-89,577923.32,152893.98,128.984,7739.552230802498,707.0946591340708,5638.036639017196,5273.089653893555,15163.280034123743,10851.41099113376,40682.324363571,30460.50496216999,H_GAUGE
199-H4-90,577922.94,152592.59,130.753,7610.16110182825,975.4917190606727,5387.171077458021,5214.965391457471,15013.114344056512,10692.754649948643,40407.72270261839,30375.466055360568,H_GAUGE
199-H4-91,578126.58,152524.1,128.906,7768.872334309529,1128.7024720163893,5217.063596670085,5405.579612585436,15157.983579834618,10833.247957971731,40261.6545137728,30552.488960681665,H_GAUGE
199-D5-153,573329.77,151992.82,143.581,3451.135974997357,4476.60494028635,8553.096933251687,607.2215915956853,10852.568347039192,6707.732659923168,41990.067099080705,25804.74948694442,D_GAUGE
199-D5-154,573632.26,151831.74,144.29,3553.4716410069777,4253.123096861443,8210.489926459897,858.9422504452637,10993.71236676568,6804.080548472342,41698.40504162238,26045.598224786037,D_GAUGE
199-H4-92,576723.3,152233.84,128.438,6371.465031165215,1504.9068672366432,5892.101275716449,3975.884451288817,13794.179340239776,9484.815885809287,40594.59719908055,29123.405616027874,H_GAUGE
699-97-60,575682.05,152794.99,128.267,5759.231970311759,1991.7854998106563,7038.819402236372,3089.8998729732507,13219.764245087641,8975.12139637677,41562.39394239218,28289.508784042253,H_GAUGE
699-97-61,574891.51,152914.15,129.075,5213.720228909561,2718.365638860262,7723.593242636459,2418.166221788718,12650.966671514741,8462.016085573203,42033.11974220566,27574.844732187084,D_GAUGE
199-K-220,569356.26,146417.51,150.964,3450.2273742379707,10824.001299765092,11743.84742095192,6326.400101519032,4674.154239547132,895.692937116264,39688.61279923626,20744.764294084755,K_GAUGE
199-K-221,569129.42,146753.91,138.5,3280.8952392328783,10783.296588915468,11924.172797515068,6177.426192298849,4555.289010848453,496.94919579369946,40092.51218525098,20558.357513088224,K_GAUGE
199-K-222,569186.8,146730.47,143.19,3268.2512886344834,10753.287415846184,11869.972150304238,6162.7391702797095,4601.82241450023,555.7810162285242,40037.98013537768,20612.399805118454,K_GAUGE
699-93-48C,575312.13,151728.96,131.36,4883.96629521547,2847.5848988425605,6695.5368145952,2533.7477347399654,12324.987435986972,8032.92311335043,40789.41580457483,27627.874110581968,D_GAUGE
199-H6-7,577704.08,151478.02,129.156,7012.847484310491,2021.0076337550138,4663.171201628788,4932.55938015949,14302.749965210736,9966.679460045787,39488.1023171132,29874.18915093012,H_GAUGE
199-H5-16,576906.8,151646.31,129.929,6310.006427323286,1954.648100532681,5360.878083989547,4129.427865564453,13667.722608781536,9338.775363675915,39986.37184636908,29144.154274790682,H_GAUGE
199-H4-93,577025.75,152703.33,130.428,6854.458958901171,946.4533923950339,6024.34883911114,4355.570540652484,14295.075180596172,9996.354558262692,40885.88942644392,29545.953991155424,H_GAUGE
699-95-45B,576365.99,152780.01,127.542,6321.126894880423,1379.9827540285078,6529.8200536385375,3735.728854320102,13778.427280064177,9503.72344328787,41242.356217852066,28937.398578557833,H_GAUGE
199-H6-8,578205.59,151928.15,129.389,7628.180774495322,1697.5416401773311,4681.586960689724,5430.504689271467,14951.498954887968,10616.840434653745,39685.85449137515,30471.899104740278,H_GAUGE
199-D5-159,573474.25,151910.82,144.069,3492.641770603,4369.76495324363,8387.183970081955,716.883593688661,10915.77609948998,6748.131804655253,41846.29142223837,25917.994283667966,D_GAUGE
699-97-47B,575408.55,153265.29,126.462,5834.133274862786,2151.0718322863972,7556.616324473497,3041.21027635383,13275.070388050599,9079.258925358406,42105.640254087084,28176.881974956774,H_GAUGE
199-H1-46,576986.9,153456.95,126.531,7209.495916848901,561.7950174538888,6635.535243294229,4545.849631268068,14670.273458480508,10407.856036552388,41584.1403471624,29734.73844782817,H_GAUGE
199-D5-160,573517.16,151429.17,144.376,3206.5578574136234,4528.043241643791,8143.30389830806,800.8834312807371,10663.29020125952,6444.098913455637,41409.30066995215,25819.943772855568,D_GAUGE
199-D8-102,573661.84,152076.09,143.411,3742.2747555438286,4135.961043331594,8296.826878620532,945.7662269820685,11165.268158397092,6997.466979414718,41895.05793209625,26146.468413248538,D_GAUGE
699-97-47C,575286.11,153609.32,125.041,5975.650357746899,2264.421830268431,7881.434654883589,3128.7060294153284,13389.970151567797,9229.879181625265,42467.707129235285,28174.03647263666,H_GAUGE
699-88-41A,577406.82,150957.6,128.661,6591.158218547023,2539.2581919009385,4536.954673798301,4693.823899764381,13812.487711677997,9476.400161353393,39147.819510062145,29462.233575279362,H_GAUGE
699-93-37A,578449.32,151455.62,126.116,7723.630649980601,2227.9912803455677,4157.164699419563,5677.968016711538,14967.64267752459,10631.437241619702,39154.86212371078,30592.176217813834,H_GAUGE
699-90-47B,575298.23,150951.48,130.903,4561.244700232668,3393.890943250273,6326.813128898309,2639.857812553505,11921.911596519933,7597.893357885422,40112.582957761544,27412.661051232888,D_GAUGE
699-90-45B,576441.52,150967.0,130.423,5657.977190526741,2757.4868910542564,5333.903662806409,3743.47002231886,12944.024242980126,8608.703064463298,39589.304621708114,28525.776625062506,H_GAUGE
199-K-223,568781.07,146145.09,145.573,3980.348895639855,11438.62452460337,12354.325826078108,6874.897188424032,4050.694198363519,939.4393933085852,39848.763904204134,20144.81142044748,K_GAUGE
199-K-224,568735.26,146205.95,146.747,3955.7689354082668,11434.891133825298,12389.830469550381,6852.402984333306,4020.203898097256,878.5984862267751,39924.80486527267,20105.205065921753,K_GAUGE
199-K-225,569281.56,146457.77,148.921,3451.146660479819,10854.504475792339,11811.896045267164,6333.511319520942,4612.339304894728,816.3484246325447,39767.19139223308,20674.85752212439,K_GAUGE
199-K-226,569186.87,147038.68,135.938,3015.86776230676,10562.124858809277,11836.974442753497,5914.966762248144,4710.602735654562,431.1251430848921,40276.65779330877,20652.609192930686,K_GAUGE
199-D4-102,572750.41,151458.68,144.285,2666.4274592497286,5210.636725111059,8861.537063173579,281.15671377366164,10066.848344912969,5922.3051160337845,41829.81607669938,25093.324588793545,D_GAUGE
199-D4-103,572749.45,151243.34,144.39,2508.1436829975873,5299.286725169421,8784.328485706823,495.94567494838566,9934.55017227231,5764.410246694742,41646.802377590786,25030.93967687228,D_GAUGE
199-H1-47,577185.49,153309.63,125.41,7296.698534610055,405.8184628328707,6398.868706990322,4678.790472354978,14754.159997072578,10477.368327652672,41366.781600180126,29878.26013980494,H_GAUGE
199-H1-48,577185.11,153237.89,126.204,7258.752353933872,443.1863820742159,6341.40196443185,4654.830107168221,14714.736805834373,10434.594939531644,41301.86901393448,29856.09718788872,H_GAUGE
199-H1-49,577249.67,153144.38,129.368,7266.043693793835,458.5103757560977,6227.8438111757105,4687.101737374619,14718.560805987723,10432.205792496628,41189.867401501775,29889.509153222436,H_GAUGE
199-K-227,569538.69,146851.61,143.964,2981.811033882152,10404.285415837927,11506.379489261626,5863.175618468261,4973.979427743521,814.4620620384159,39909.90653494696,20976.65045797157,K_GAUGE
199-K-228,569393.12,146775.64,144.142,3120.2887999223826,10564.889955899047,11659.746730735595,6007.45407959146,4811.722734952246,705.9846554281078,39942.44982701989,20822.715940359776,K_GAUGE
199-K-229,568867.99,146311.08,146.43,3794.072248848364,11265.608331638246,12242.523699172469,6689.360428150095,4174.857196086614,780.931800991617,39919.334415624966,20247.979412299806,K_GAUGE
199-K-230,568738.15,146759.31,136.472,3513.2870252316516,11088.162184303419,12312.221893098693,6412.125670898851,4190.158312151994,325.55553090064666,40346.23572005942,20170.868179041234,K_GAUGE
199-H3-28,577655.35,152822.58,129.989,7467.9491509758,678.9896740569857,5728.934043851433,4995.998482996119,14896.082803884923,10587.181923675385,40727.8703177431,30183.304606456393,H_GAUGE
199-H3-29,577921.46,152884.22,129.059,7733.555642900622,714.4058259112601,5630.835748598972,5269.143950586222,15156.750922383595,10844.617046760975,40674.18294028783,30455.937168976416,H_GAUGE
199-H3-30,578100.23,152712.09,127.819,7821.021539869345,956.6702389308201,5389.612788920925,5410.163479175056,15226.218965886981,10906.275943258497,40444.02296534063,30578.94849036978,H_GAUGE
199-D2-14,573504.05,151518.91,144.358,3252.3668532103015,4499.629872580181,8191.791541469971,758.1301625710674,10704.98504576711,6495.3584356600495,41493.2403153887,25832.64914324854,D_GAUGE
199-H7-1,575643.15,153389.04,127.529,6092.927735593207,1907.2230617198536,7471.8455624296475,3306.247559167344,13536.836607900585,9335.601975459322,42109.7865758555,28438.857088759785,H_GAUGE
199-D12-1,574772.0,153792.0,120.5,5753.649479796343,2791.6034112201905,8381.811293658415,2862.0883343460764,13110.955931506163,9008.894583027355,42865.72460602993,27752.618655875507,H_GAUGE
699-95-48B,575235.98,152338.99,131.539,5132.680979770758,2583.591911033221,7101.791381123489,2529.8932307312457,12593.705534338818,8341.129684880774,41363.61454080748,27727.564868082234,D_GAUGE
199-D7-7,574433.17,152667.9,132.109,4708.863627747252,3221.8035166713676,7946.830428139203,1897.9356270695923,12137.46854107385,7961.33693688441,42033.56105874088,27062.3106991111,D_GAUGE
199-H3-31,578150.81,152364.01,129.934,7729.52141793665,1280.0210013183432,5070.09991401547,5408.708444074275,15103.092453235482,10774.866109613638,40105.67244637844,30532.59421384493,H_GAUGE
199-H3-32,577709.81,153063.5,128.858,7627.517544013997,459.09041466361595,5896.7342832452205,5106.328288672822,15066.635805204769,10764.918405868222,40924.61787904803,30305.103242868,H_GAUGE
199-K-231,569511.98,146643.38,147.473,3177.7057375410245,10558.73647238991,11558.231201896757,6052.200923631027,4884.963597585572,873.275986902147,39764.84788434128,20924.794703834024,K_GAUGE
199-K-232,569245.51,147313.89,127.837,2762.6379710235346,10349.133236810529,11755.799594519254,5661.974430761764,4875.293525950664,538.743493789005,40453.85355157405,20750.238676885085,K_GAUGE
199-K-233,571520.78,148090.24,142.594,1466.7591479179669,8093.897471197438,9450.885058792057,3858.8821314468873,7269.6176509178795,2940.082506410314,39698.07922892489,23120.220955628658,N_GAUGE
199-K-234,569005.78,146874.03,137.558,3256.4313739584686,10806.102224718969,12033.631513429296,6155.903370952146,4481.177741803657,324.82012376082577,40263.82161779106,20451.056737848594,K_GAUGE
199-H3-21,578127.91,152630.66,127.343,7812.769026896996,1039.4150896133835,5305.991477904931,5423.4042601026995,15210.62478960933,10888.290910450549,40358.383091294665,30582.9805646326,H_GAUGE
199-H3-22,577897.07,152847.99,129.647,7695.666490371044,733.5886872464415,5613.7354926020635,5237.545586570031,15117.43280476733,10804.645981044376,40651.14403144149,30422.23934200292,H_GAUGE
699-97-47D,575687.52,152937.65,126.708,5847.464952355065,1941.143774694724,7129.693454742604,3146.5987666844267,13306.24702184493,9070.73985789471,41687.01216797504,28338.39406406761,H_GAUGE
199-H1-12,576597.88,153898.72,127.585,7154.756510783625,1032.7141614677598,7222.536570049322,4388.078981604576,14607.009064614733,10387.406368256688,42149.36555124881,29507.588283487243,H_GAUGE
699-98-50,574812.5,153319.89,124.346,5435.288028196927,2740.5101061583773,8040.568935454748,2576.537776260993,12839.544726188577,8691.273729736038,42428.75337176549,27631.185050267777,D_GAUGE
199-D11-1,574429.62,152988.34,125.717,4930.45363510506,3158.4905309112883,8136.095297309375,2070.9363820262306,12333.355574621877,8186.802627381433,42316.73567679813,27160.953355504167,D_GAUGE
