KEY,WELL,ITER,CLASS,MODEL,FORM_raw,FORM_label,LOG,LAG,p_trend,df,AIC,BIC,RL,AIC_EVENT,AIC_INTERP,AIC_NULL,BIC_EVENT,BIC_INTERP,BIC_NULL,logLik,n_obs,n_cens,beta_intercept,beta_interp,beta_event,beta_logSigma,p_interp,p_event,SUM_rows,SUM_cols,model_type,fit_ok
199-D4-86__ITER1,199-D4-86,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,8.0,0.07014788473548694,4.0,20.320466137602125,20.479349220961797,0.6424552443207524,19.43554989103456,20.84767806456831,23.63476539027858,19.514991432714396,20.927119606248144,23.714206931958415,-8.160233068801062,8.0,0.0,3.390303089686692,-0.07061990590321997,0.0005176476530335854,-1.787154416298872,0.27404037371113876,0.08472229344005709,4,4,INTERP+EVENT,True
199-D4-86__ITER2,199-D4-86,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,8.0,8.438893805251535e-05,27.0,78.36156822518294,81.22954263415323,0.3799917610939142,90.12281147148575,76.42635680952583,95.1217166865432,91.5567986759709,77.86034401401098,96.55570389102834,-37.18078411259147,31.0,7.0,71.46358009121269,-0.5919988227288927,-2.4175518775789292e-05,-0.5822755454616643,0.00011641662551427021,0.798918369012401,4,4,INTERP+EVENT,True
199-D4-95__ITER1,199-D4-95,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,37.0,0.0,57.0,62.68445307353235,66.90620080187898,1.0,75.2501238795756,173.29694359120248,174.10221363194623,77.36099774374891,175.40781745537578,176.21308749611953,-29.342226536766177,61.0,0.0,47.27453985239962,-0.14482556054589743,-0.0017099831199484101,-1.2773023139435666,4.989934252979762e-05,9.446752737597014e-73,4,4,INTERP+EVENT,True
199-D4-95__ITER2,199-D4-95,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,8.0,0.006095039365997756,82.0,240.32476535802238,245.23345995052938,1.0,246.45705769036485,242.75630964894185,248.5253254726893,248.91140498661835,245.21065694519535,250.9796727689428,-118.16238267901119,86.0,1.0,26.15893156370845,-0.1769325845720844,-0.00016708090599499336,-0.8401045044929756,0.003511134555767057,0.03287303634904185,4,4,INTERP+EVENT,True
199-D4-95__ITER3,199-D4-95,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,57.0,7.590108563437781e-05,42.0,114.55915620540418,118.21643899838237,0.4398593619916572,127.95776564666235,112.91655573540395,131.53131534576625,129.78640704315146,114.74519713189304,133.35995674225535,-55.27957810270209,46.0,0.0,40.01709224993439,-0.33583510304939856,8.842718495040743e-05,-0.9392870507199907,1.8973916140893365e-05,0.5491748332492891,4,4,INTERP+EVENT,True
199-D4-96__ITER1,199-D4-96,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,15.0,0.0,109.0,217.1332156414526,222.5879912788773,1.0,220.15197086412465,326.9267779915999,327.0391027667899,222.879358682837,329.65416581031224,329.7664905855022,-106.5666078207263,113.0,2.0,39.388150138805145,-0.15048934530154048,-0.0010815401169182158,-0.3888555766349199,0.023461397719793445,8.386599789047349e-44,4,4,INTERP+EVENT,True
199-D4-96__ITER2,199-D4-96,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,10.0,0.05427848188452966,64.0,193.0189021336415,197.45791754399372,0.36850915543189183,196.84166127747687,191.0223226885868,196.84615695891267,199.061168982653,193.2418303937629,199.06566466408879,-94.50945106682074,68.0,1.0,-26.58722336122869,0.24828102698108914,-6.371460193607143e-06,-0.5755508180029657,0.013639254760195297,0.9533580947753074,4,4,INTERP+EVENT,True
199-D4-97__ITER1,199-D4-97,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,64.0,0.0,125.0,258.43914605743,264.15877086615336,0.4833374351221891,256.9850655658061,362.93599208645605,367.08224544978043,259.8448779701678,365.7958044908177,369.9420578541421,-127.219573028715,129.0,0.0,11.692511147226696,0.04778386789281647,-0.0008656431484539728,-0.3917753607617615,0.45951624863783747,7.017671604300134e-38,4,4,INTERP+EVENT,True
199-D4-97__ITER2,199-D4-97,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,48.0,0.08008912030734006,54.0,169.53867050934065,173.6595565304335,0.6889472320028741,168.7934893148322,170.2620323221699,172.58790103035733,170.8539323253786,172.3224753327163,174.64834404090374,-82.76933525467032,58.0,6.0,15.035615435485772,-0.18442002098845003,0.00041771084156981997,-0.09017317783156008,0.258232865989773,0.0958164682732067,4,4,INTERP+EVENT,True
199-D4-98__ITER1,199-D4-98,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,1.0,3.708144902248023e-14,188.0,510.26086166770074,516.7758524117563,1.0,549.0586346787622,556.2770487138122,570.1151285396935,552.31613005079,559.5345440858399,573.3726239117212,-253.13043083385037,192.0,35.0,75.72314297824427,-0.5738695519919614,-0.00040448459812676403,-0.004543108192632178,4.075663097449877e-11,1.4157324759412225e-13,4,4,INTERP+EVENT,True
199-D4-99__ITER1,199-D4-99,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,50.0,0.003829236849061335,184.0,549.072094385119,555.5449783107789,0.3824015785923326,555.7717382309984,547.1495264457283,558.202273888646,559.0081801938284,550.3859684085583,561.438715851476,-272.5360471925595,188.0,23.0,-23.59831855700259,0.2143222885164914,-1.268466230506523e-05,-0.18918780919665262,0.0028260802185419136,0.780822054423999,4,4,INTERP+EVENT,True
199-D5-101__ITER1,199-D5-101,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,63.0,0.0,159.0,165.531642529324,171.71914293093752,1.0,167.07346151959302,460.94571960014855,470.8206180628779,170.1672117203998,464.0394698009553,473.91436826368465,-80.765821264662,163.0,4.0,11.56288728332353,0.09348054963812849,-0.001153519569256436,-0.5947686384189194,0.05847483036346712,1.5092419265021714e-190,4,4,INTERP+EVENT,True
199-D5-101__ITER2,199-D5-101,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,4.0,0.04887660757201495,30.0,96.63167552406314,99.68439657329546,0.3769857960556964,100.14493418458238,94.68057998708568,100.66858826350013,101.67129470919855,96.20694051170184,102.19494878811629,-46.31583776203157,34.0,3.0,71.54930156852524,-0.5793601889495341,-0.00013031527688157037,-0.04091757198501468,0.014987162248146288,0.8250947988965178,4,4,INTERP+EVENT,True
199-D5-103__ITER1,199-D5-103,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,66.0,0.043977294483360296,25.0,79.03262302589502,81.76721468586797,0.6537313670639289,81.86991282095943,78.18250549463055,83.28078665134416,83.2372086509459,79.54980132461702,84.64808248133063,-37.51631151294751,29.0,0.0,12.707271073741513,-0.08462577495219148,0.00014510919268528421,-1.6165915117992977,0.021763819268689186,0.27879254045656643,4,4,INTERP+EVENT,True
199-D5-103__ITER2,199-D5-103,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,66.0,9.123490851692395e-11,18.0,19.174689083505875,21.356773990222507,0.44217573232539603,17.542593300558686,56.95779632725397,63.409855117037964,18.633635753917,58.048838780612286,64.50089757039628,-7.587344541752937,22.0,0.0,-18.372594338949803,-0.07500227644281497,0.0021114359398283493,-0.9968132917330403,0.5424639838942722,3.2258221236803963e-26,4,4,INTERP+EVENT,True
199-D5-103__ITER3,199-D5-103,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,66.0,1.1102230246251565e-16,25.0,12.558428492326637,15.293020152299587,1.0,17.134674844033924,74.84323559387904,83.28078665134419,18.5019706740204,76.21053142386552,84.64808248133066,-4.279214246163319,29.0,0.0,44.40973857388347,0.2272746427794865,-0.003980367156764975,-1.2107629814926997,0.006589804840147206,1.6549649579897295e-53,4,4,INTERP+EVENT,True
199-D5-103__ITER4,199-D5-103,4,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,66.0,4.796563146669541e-11,124.0,318.7232664880706,324.42732701590984,0.5305443972270799,317.4555632180123,364.2064660605766,364.2443377853849,320.3075934819319,367.0584963244962,367.09636804930454,-157.3616332440353,128.0,0.0,26.065903180211336,-0.07730274958390822,-0.0006925744173387382,-0.2543464853094101,0.3914619078000936,3.40068469363565e-14,4,4,INTERP+EVENT,True
199-D5-104__ITER1,199-D5-104,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,44.0,0.49069719652321564,36.0,114.69374708266278,118.07150599089066,0.3680949232977455,114.06606538646761,112.69491822200058,114.11760318090688,115.75494484058154,114.38379767611451,115.80648263502081,-55.34687354133139,40.0,1.0,24.92994936298789,-0.1378984060245374,-1.197785373166864e-05,-0.44986926865866583,0.23749999777504716,0.9726965056363068,4,4,INTERP+EVENT,True
199-D5-104__ITER2,199-D5-104,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,44.0,0.0,323.0,372.4214000236225,380.001320365417,0.5513499297228538,371.23062884314004,900.5144436109397,928.9842685393675,375.0205890140373,904.304403781837,932.7742287102648,-184.21070001181124,327.0,0.0,24.47422192691138,0.04884695919911803,-0.0014439291302293824,-0.1967642419783966,0.36805130760510485,1.4249378622788667e-290,4,4,INTERP+EVENT,True
199-D5-106__ITER1,199-D5-106,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,55.0,1.301091513417063e-07,27.0,59.247920325606245,62.115894734576536,0.4616981603012267,57.702232457413196,88.3507712785887,88.95770455117699,59.136219661898345,89.78475848307384,90.39169175566214,-27.623960162803122,31.0,0.0,2.7665912892865174,0.05946594487546684,-0.000410651701054558,-0.9047801393895961,0.49872117552428574,2.525292096786366e-13,4,4,INTERP+EVENT,True
199-D5-123__ITER1,199-D5-123,1,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,0.2684582125892033,18.0,59.34621689773939,60.39073933546281,1.0,59.34621689773939,,60.57082494703818,60.39073933546281,,61.615347384761606,-28.673108448869694,21.0,0.0,10.115804463148084,,-0.0002890704065421615,-1.5282330718457167,,0.26145887446291616,3,4,EVENT,True
199-D5-123__ITER2,199-D5-123,2,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,3.6637359812630166e-15,31.0,35.622272712303044,37.1486332369192,1.0,35.622272712303044,,97.47281951082857,37.1486332369192,,98.99918003544474,-16.811136356151522,34.0,0.0,17.98062562689562,,-0.0008794295119312411,-0.6342103673098828,,4.290104425612417e-40,3,4,EVENT,True
199-D5-125__ITER1,199-D5-125,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,47.0,0.006773034309664583,16.0,49.74206325421656,51.73352780132454,0.7922741506922887,49.276367659817055,57.56761246643771,57.7316754404359,50.272099933371045,58.5633447399917,58.72740771398989,-22.87103162710828,20.0,0.0,13.716282423079324,-0.02273193766303693,-0.00023250399253015722,-2.9230554941551703,0.2066665560463672,0.00036800064702642625,4,4,INTERP+EVENT,True
199-D5-125__ITER2,199-D5-125,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,47.0,0.0,34.0,28.989572958463537,32.264745277916305,1.0,32.81015032534366,73.91885718250788,111.73102256317755,34.44773648507005,75.55644334223426,113.36860872290393,-12.494786479231768,38.0,2.0,-29.905324593519722,0.4328672729070956,-0.0009744878455165245,-0.40602280570427474,0.011552785403078593,3.1548280933295355e-21,4,4,INTERP+EVENT,True
199-D5-127__ITER1,199-D5-127,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,90.0,0.0,89.0,91.28746604129965,96.35266502760616,1.0,100.08182698045593,259.0852867571106,267.40243079274535,102.61442647360919,261.6178862502639,269.9350302858986,-43.643733020649826,93.0,1.0,54.6978045707978,-0.1788151858667721,-0.0018731279600724903,-0.8872507152127933,0.0007133865850136738,7.8515016395693395e-109,4,4,INTERP+EVENT,True
199-D5-127__ITER2,199-D5-127,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,77.0,0.38983182114046966,106.0,329.03309964451455,334.4340603760994,0.6720129713301913,328.3039758493407,328.23814437237337,328.91717936593227,331.00445621513313,330.9386247381658,331.6176597317247,-162.51654982225728,110.0,13.0,18.139849974372122,-0.12509735315152098,-0.00011546832148230607,-0.11043684794017289,0.257899368146033,0.27088220777389027,4,4,INTERP+EVENT,True
199-D5-130__ITER1,199-D5-130,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,3.0,0.0,110.0,110.43304797306621,115.9054448698552,0.4034130510261537,108.6174593702326,321.47198497652636,324.5135737868997,111.35365781862708,324.20818342492083,327.2497722352942,-53.216523986533105,114.0,0.0,22.831912957709108,-0.015106220938098444,-0.001060709521147141,-1.0404371065246318,0.6674853514998703,6.934931151874568e-138,4,4,INTERP+EVENT,True
199-D5-130__ITER2,199-D5-130,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,44.0,0.01600571792357708,45.0,133.77601268040326,137.55965327662452,0.45618262454537367,138.85753329706137,132.2062885659645,140.0456311811239,140.74935359517198,134.09810886407513,141.9374514792345,-64.88800634020163,49.0,0.0,-21.298773775705612,0.21869036842233006,-0.00010790286931852439,-0.7587329962121714,0.005778795332660404,0.5109758534510771,4,4,INTERP+EVENT,True
199-D5-131__ITER1,199-D5-131,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,2.0,0.0,113.0,-105.88100620872511,-100.3566583391296,0.3795419070966579,-107.81858673094693,321.9196472105371,333.0273187580005,-105.05641279614917,324.6818211453349,335.78949269279826,54.940503104362556,117.0,0.0,34.18672989462736,-0.005835268015764167,-0.001732716849626685,-1.4956550588582853,0.8026860347602149,0.0,4,4,INTERP+EVENT,True
199-D5-131__ITER2,199-D5-131,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,27.0,0.0058842621892784,61.0,180.7482474333648,185.09702197315607,1.0,184.2124483143741,183.85904659695532,189.019195268435,186.38683558426973,186.03343386685097,191.19358253833065,-88.3741237166824,65.0,1.0,-14.284147879019732,0.17918346394514476,-0.00021567300632487952,-0.8595252991085087,0.016995791069111314,0.02120525228360673,4,4,INTERP+EVENT,True
199-D5-133__ITER1,199-D5-133,1,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,3.1577962467110865e-11,38.0,76.10122484603926,77.81479691274356,1.0,76.10122484603926,,120.17778422858657,77.81479691274356,,121.89135629529088,-37.05061242301963,41.0,2.0,22.772082054597476,,-0.0012433306171989826,-0.39803198290898206,,2.988231835470214e-18,3,4,EVENT,True
199-D5-133__ITER2,199-D5-133,2,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,0.007340201792240597,9.0,29.18612899126793,29.67103564105593,1.0,29.18612899126793,,36.37390216538313,29.67103564105593,,36.85880881517113,-13.593064495633964,12.0,3.0,-37.62979623581412,,0.002048485814038485,0.1550732267147423,,0.0016315739650519159,3,4,EVENT,True
199-D5-134__ITER1,199-D5-134,1,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-D5-14__ITER1,199-D5-14,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,55.0,0.0,35.0,-16.801917647797328,-13.474794355538036,0.3858770875943408,-18.70639042009133,107.01162069461353,111.66416162023731,-17.042828773961684,108.67518234074318,113.32772326636696,10.400958823898664,39.0,0.0,29.312351895597647,0.020637096969464034,-0.001704664550015735,-1.0530316245163513,0.757121407090835,4.501662403288069e-207,4,4,INTERP+EVENT,True
199-D5-14__ITER2,199-D5-14,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,55.0,0.969222252824914,7.0,34.10571309203392,34.90150363763066,0.36834027584727286,32.108216881190145,32.14537086055615,32.16823575265523,32.50611215398852,32.54326613335452,32.5661310254536,-15.05285654601696,11.0,0.0,1.5554372553119866,0.006729687709901544,-2.2453397599808952e-05,-1.5245081145653667,0.9600891100266006,0.8420106113362286,4,4,INTERP+EVENT,True
199-D5-141__ITER1,199-D5-141,1,Trend_Summary,Tobit,log(VAL)~EVENT,EVENT,log,0.0,,,,,,,,,,,,,,,,,,,,,1,1,SUM_ROWS_1,False
199-D5-142__ITER1,199-D5-142,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,54.0,7.189311956867783e-08,29.0,66.11781239766418,69.11082752059714,0.38526738533385363,64.21017704087953,92.13665391696249,97.01398294082881,65.706684602346,93.63316147842897,98.5104905022953,-31.058906198832087,33.0,5.0,6.8620307767553275,0.04193742034766068,-0.0005705913329273393,-0.5919636621908274,0.760868889785224,3.899341917959824e-11,4,4,INTERP+EVENT,True
199-D5-143__ITER1,199-D5-143,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,77.0,2.2845059177711846e-12,28.0,40.18635919095247,43.11783099655192,1.0,43.01381878959569,72.23573661787177,91.79610777903247,44.47955469239542,73.70147252067149,93.26184368183219,-18.093179595476236,32.0,0.0,-21.191826611851397,0.3139337883442482,-0.0006640621821179496,-0.5032695404464298,0.022450021913252658,6.524158833009744e-15,4,4,INTERP+EVENT,True
199-D5-145__ITER1,199-D5-145,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,36.0,0.0,64.0,71.14773145670657,75.58674686705878,0.5826708765645919,70.06746588423538,184.28431788833126,193.9682146824459,72.28697358941149,186.50382559350737,196.18772238762202,-33.57386572835328,68.0,0.0,27.964200108548482,-0.07550147029538969,-0.0008964666247193068,-0.7561164777346656,0.3359116455200041,1.4060431929274737e-67,4,4,INTERP+EVENT,True
199-D5-146__ITER1,199-D5-146,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,16.0,3.1507574616007616e-07,48.0,120.61896146246089,124.52144889962375,1.0,121.77349485374081,140.67953923149219,148.5598669887167,123.72473857232224,142.6307829500736,150.51111070729812,-58.309480731230444,52.0,0.0,9.48025372402676,0.19910628158817714,-0.0017841501514382944,-0.6018550785447849,0.07132494897653462,1.5882232574217496e-07,4,4,INTERP+EVENT,True
199-D5-146__ITER2,199-D5-146,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,16.0,0.8613510438585661,77.0,235.20602727062135,239.99492557996624,0.39614572421321365,233.3540809806571,233.43574355377987,233.50453355302903,235.74853013532953,235.8301927084523,235.89898270770146,-115.60301363531067,81.0,1.0,6.990999989047241,-0.03129182624704791,-6.017307897965125e-05,-0.4383546513932379,0.7003065848324455,0.6314244259632419,4,4,INTERP+EVENT,True
199-D5-146__ITER3,199-D5-146,3,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,16.0,0.20730249485049224,30.0,98.50832569409712,101.56104674332944,0.7075629355418395,99.33189370855806,97.81646829691405,99.65547814337108,100.85825423317422,99.34282882153022,101.18183866798725,-47.25416284704856,34.0,1.0,53.64333002549691,-0.33725959375485653,-0.000603223521174146,-0.10504455036468494,0.08636243686855227,0.2489397760525761,4,4,INTERP+EVENT,True
199-D5-149__ITER1,199-D5-149,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,31.0,0.039449125113082184,19.0,61.78329517019705,64.05428360205535,0.36800939595641985,65.49360213103978,59.784001552899284,66.24878198828576,66.62909634696894,60.91949576882843,67.3842762042149,-28.891647585098525,23.0,0.0,25.569112360231504,-0.19584083618179238,2.6882017965422443e-06,-1.2117806924568426,0.010900553143894673,0.9787965240747319,4,4,INTERP+EVENT,True
199-D5-149__ITER2,199-D5-149,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,31.0,0.703646708543316,6.0,30.62220774103386,31.227377927021955,0.427797160323776,28.923995500603464,29.138785351341276,29.32516550751519,29.22658059359751,29.441370444335323,29.627750600509238,-13.31110387051693,10.0,0.0,74.68425352504798,-0.4414294633824371,-0.001036863255803462,-0.34188690759874996,0.5799156867797812,0.46656394459900696,4,4,INTERP+EVENT,True
199-D5-15__ITER1,199-D5-15,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,42.0,0.0316207183883942,7.0,27.260350296598553,28.056140842195294,0.8745439373851814,26.992244810756734,28.337848631645958,32.16823575265523,27.390140083555103,28.735743904444327,32.5661310254536,-11.630175148299276,11.0,0.0,-5.950556521757167,0.18579074097813172,-0.0006446768474315065,-1.1590396054938816,0.17082130996176503,0.05950530038206349,4,4,INTERP+EVENT,True
199-D5-15__ITER2,199-D5-15,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,42.0,1.1461533944157054e-09,27.0,50.96881148399929,53.83678589296958,1.0,59.34657452610754,71.46773507449242,90.14252024376712,60.78056173059269,72.90172227897757,91.57650744825227,-23.484405741999645,31.0,1.0,-47.8667174180548,0.513492787861299,-0.0005564806510795539,-0.27317860970933916,0.0004670801409973629,7.637692310054412e-09,4,4,INTERP+EVENT,True
199-D5-150__ITER1,199-D5-150,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,44.0,1.0736561667501476e-06,29.0,70.67303319946828,73.66604832240124,0.3758843919714973,68.71608589740592,92.40680399431616,96.1619147111007,70.2125934588724,93.90331155578265,97.6584222725672,-33.33651659973414,33.0,4.0,8.490215400787239,0.018873569319863805,-0.0005090222082676348,-0.8672771448153432,0.8355700229981052,6.596558712369138e-09,4,4,INTERP+EVENT,True
199-D5-151__ITER1,199-D5-151,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,66.0,0.011216261268925498,23.0,70.62291062820314,73.2145843602118,0.3761684163449682,68.66747398807215,75.47501307646215,77.60369193751545,69.96331085407647,76.77084994246647,78.89952880351979,-33.31145531410157,27.0,0.0,10.513418740717366,0.027704782665991447,-0.0005461946853395469,-0.6406312367987161,0.832748328701134,0.005227196904626004,4,4,INTERP+EVENT,True
199-D5-151__ITER2,199-D5-151,2,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,66.0,0.5370578232079031,17.0,61.32752592295187,63.416570798398716,0.37081578436625806,59.34342616737806,60.54614044659801,60.57082494703817,60.387948605101485,61.59066288432143,61.61534738476159,-28.663762961475935,21.0,0.0,11.993492064904476,-0.012719397844248498,-0.00034578792492615006,-1.1754538926704596,0.8996316360494405,0.2626367544746734,4,4,INTERP+EVENT,True
199-D5-152__ITER1,199-D5-152,1,Trend_Summary,Tobit,log(VAL)~INTERP+EVENT,INTERP + EVENT,log,69.0,0.0023709266596476652,34.0,99.12590359295748,102.40107591241025,0.44603746175887615,97.5111989219287,108.10565365099755,109.21485240220156,99.14878508165508,109.74323981072394,110.85243856192794,-47.56295179647874,38.0,1.0,12.50981550900733,-0.051901545782209686,-0.00024350258345827655,-0.9871137381249195,0.5340657261040149,0.00033032020476538986,4,4,INTERP+EVENT,True
