"NAME","WELL_ID","TYPE","STATUS","TD","BOH","ZCOORDS","YCOORDS","XCOORDS","OU"
"B2684","B2684","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2685","B2685","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2686","B2686","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2687","B2687","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2688","B2688","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2689","B2689","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2690","B2690","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2691","B2691","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2692","B2692","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2693","B2693","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2694","B2694","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2695","B2695","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2696","B2696","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2697","B2697","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2698","B2698","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2699","B2699","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2700","B2700","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2701","B2701","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2702","B2702","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2703","B2703","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2704","B2704","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2705","B2705","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2706","B2706","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2707","B2707","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2708","B2708","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2709","B2709","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2710","B2710","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2711","B2711","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2712","B2712","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2713","B2713","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2714","B2714","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2715","B2715","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2716","B2716","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2717","B2717","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2718","B2718","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2719","B2719","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2720","B2720","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2721","B2721","VADOSE WELL","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2722","B2722","VADOSE WELL","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2723","B2723","VADOSE WELL","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2724","B2724","VADOSE WELL","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2725","B2725","VADOSE WELL","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2726","B2726","VADOSE WELL","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2727","B2727","VADOSE WELL","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2728","B2728","VADOSE WELL","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2729","B2729","VADOSE WELL","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2730","B2730","VADOSE WELL","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2731","B2731","VADOSE WELL","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"699-37-68","B2732","GROUNDWATER WELL","DECOMMISSIONED-V",90.5256,NA,218.627,134629.49,569273.673,"200-UP-1"
"699-36-67","B2733","GROUNDWATER WELL","DECOMMISSIONED-V",NA,NA,219.883,134425.01,569279.5,"200-UP-1"
"B2734","B2734","VADOSE WELL","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2735","B2735","VADOSE WELL","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"199-N-109A","B2740","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,149630.622,571898.167,"100-NR-2"
"199-N-110A","B2741","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"199-N-111A","B2742","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"199-N-112AO","B2743","HOSTED PIEZOMETER","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"199-N-112AP","B2744","HOSTED PIEZOMETER","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"199-N-112AQ","B2745","HOSTED PIEZOMETER","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"199-N-113A","B2746","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"299-W18-36","B2747","GROUNDWATER WELL","IN-USE",81.96072,81.534,208.013,135419.398,565908.606,"200-Z-1"
"299-W15-34","B2748","GROUNDWATER WELL","IN-USE",80.1624,NA,206.131,135960.441,566613.409,"200-Z-1"
"299-W15-35","B2749","GROUNDWATER WELL","IN-USE",79.248,NA,204.096,135853.068,566739.261,"200-Z-1"
"199-N-112A","B2751","PIEZOMETER HOST","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"299-W15-36","B2752","GROUNDWATER WELL","IN-USE",80.1624,NA,203.861,135429.589,566773.903,"200-Z-1"
"299-W15-37","B2753","GROUNDWATER WELL","IN-USE",78.6384,NA,203.028,135248.316,566716.468,"200-UP-1"
"299-W15-38","B2754","GROUNDWATER WELL","IN-USE",69.9516,69.527928,203.691,135672.902,566812.919,"200-Z-1"
"299-W15-39","B2755","GROUNDWATER WELL","IN-USE",67.9704,67.77228,202.129,135552.967,566819.177,"200-Z-1"
"299-W18-37","B2756","GROUNDWATER WELL","IN-USE",82.9056,83.82,208.773,135323.433,565904.374,"200-Z-1"
"299-W18-38","B2757","GROUNDWATER WELL","IN-USE",84.4296,83.88096,207.746,135232.922,565892.132,"200-Z-1"
"299-W18-39","B2758","GROUNDWATER WELL","IN-USE",78.486,75.07224,204.381,135141.112,565885.563,"200-Z-1"
"299-W15-759","B2759","VADOSE WELL","DECOMMISSIONED-V",21.336,NA,NA,NA,NA,""
"299-W15-760","B2760","VADOSE WELL","DECOMMISSIONED-V",22.207728,NA,NA,NA,NA,""
"299-W15-761","B2761","VADOSE WELL","DECOMMISSIONED-V",21.85416,NA,NA,NA,NA,""
"B2762","B2762","SOIL TUBE","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"B2763","B2763","SOIL TUBE","DECOMMISSIONED-V",NA,NA,NA,121664,591020,"300-FF-5"
"B2764","B2764","SOIL TUBE","DECOMMISSIONED-V",NA,NA,NA,121676,590940,"300-FF-5"
"B2765","B2765","SOIL TUBE","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"B2766","B2766","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2767","B2767","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"B2768","B2768","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"B2769","B2769","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"B2770","B2770","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"B2771","B2771","UNCLASSIFIED","DRILLING CANCELLED",NA,NA,NA,NA,NA,""
"199-D8-68","B2772","GROUNDWATER WELL","IN-USE",24.384,NA,135.116,152427.1,573711.67,"100-HR-3-D"
"199-D8-69","B2773","GROUNDWATER WELL","IN-USE",18.8976,NA,131.513,152552.201,573843.61,"100-HR-3-D"
"199-D8-70","B2774","GROUNDWATER WELL","IN-USE",22.5552,NA,132.94,152508.741,573942.097,"100-HR-3-D"
"199-D8-71","B2775","GROUNDWATER WELL","IN-USE",24.6888,NA,134.656,152429.388,573837.097,"100-HR-3-D"
"199-H4-63","B2776","GROUNDWATER WELL","IN-USE",18.8976,NA,128.51,152665.531,578185.825,"100-HR-3-H"
"199-H4-64","B2777","GROUNDWATER WELL","IN-USE",17.2212,NA,126.206,153010.582,577946.11,"100-HR-3-H"
"199-H3-3","B2778","GROUNDWATER WELL","IN-USE",16.33728,NA,128.432,152363.166,577562.091,"100-HR-3-H"
"199-H3-4","B2779","GROUNDWATER WELL","IN-USE",14.9352,NA,126.754,152293.21,577544.287,"100-HR-3-H"
"199-H3-5","B2780","GROUNDWATER WELL","IN-USE",14.9352,NA,126.508,152287.496,577454.697,"100-HR-3-H"
"699-S24-19P","B2781","HOSTED PIEZOMETER","IN-USE",27.1272,NA,130.321,116258.881,584069.046,""
"699-S24-19Q","B2782","HOSTED PIEZOMETER","IN-USE",27.1272,NA,130.324,116258.881,584069.046,""
"B2783","B2783","BORING","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"B2784","B2784","UNCLASSIFIED","CANDIDATE FOR DECOMMISSIONING",30.1752,1.2192,208.09,136495.59,574393.29,"200-BP-5"
"B2785","B2785","UNCLASSIFIED","CANDIDATE FOR DECOMMISSIONING",30.1752,1.2192,208.39,136501.93,574431.04,"200-BP-5"
"B2786","B2786","UNCLASSIFIED","CANDIDATE FOR DECOMMISSIONING",31.0896,1.2192,208.4,136504.88,574393.49,"200-BP-5"
"B2787","B2787","UNCLASSIFIED","CANDIDATE FOR DECOMMISSIONING",31.6992,1.2192,208.83,136492.92,574430.17,"200-BP-5"
"199-K-112A","B2799","GROUNDWATER WELL","IN-USE",16.4592,NA,126.773,148503.439,570278.602,"100-KR-4"
"199-K-113A","B2800","GROUNDWATER WELL","IN-USE",14.6304,NA,126.461,148294.453,570098.07,"100-KR-4"
"199-K-114A","B2801","GROUNDWATER WELL","IN-USE",15.5448,NA,126.542,148280.55,570020.302,"100-KR-4"
"199-K-115A","B2802","GROUNDWATER WELL","IN-USE",18.5928,NA,126.839,148135.417,569939.988,"100-KR-4"
"199-K-116A","B2803","GROUNDWATER WELL","IN-USE",28.553664,NA,130.25,147960.495,569871.149,"100-KR-4"
"199-K-117A","B2804","GROUNDWATER WELL","IN-USE",22.2504,NA,128.014,147976.977,569702.56,"100-KR-4"
"199-K-118A","B2805","GROUNDWATER WELL","IN-USE",24.6888,NA,130.327,147865.898,569703.057,"100-KR-4"
"199-K-119A","B2806","GROUNDWATER WELL","IN-USE",28.0416,NA,132.891,147649.688,569661.802,"100-KR-4"
"199-K-120A","B2807","GROUNDWATER WELL","IN-USE",30.7848,NA,125.487,147518.477,569399.615,"100-KR-4"
"199-K-121A","B2808","GROUNDWATER WELL","IN-USE",29.8704,28.62072,142.546,147418.26,570017.165,"100-KR-4"
"199-K-122A","B2809","GROUNDWATER WELL","IN-USE",30.7848,30.3276,142.917,147172.859,569975.068,"100-KR-4"
"199-K-123A","B2810","GROUNDWATER WELL","IN-USE",29.8704,28.3464,143.368,147090.244,569931.103,"100-KR-4"
"199-K-124A","B2811","GROUNDWATER WELL","IN-USE",30.757368,29.065728,143.329,146991.673,569867.938,"100-KR-4"
"699-86-64A","B2812","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,149327,570054,"Wahluke Slope"
"699-86-64B","B2813","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,149448,570157,"Wahluke Slope"
"699-86-64C","B2814","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,149551,570261,"Wahluke Slope"
"699-86-64D","B2815","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,149678,570370,"Wahluke Slope"
"699-86-64E","B2816","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,149839,570508,"Wahluke Slope"
"699-86-64F","B2817","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,149845,570537,"Wahluke Slope"
"B2818","B2818","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,152078,572164,"Wahluke Slope"
"B2819","B2819","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,152290,572384,"Wahluke Slope"
"B2820","B2820","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,152625,572711,"Wahluke Slope"
"B2821","B2821","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,152878,572939,"Wahluke Slope"
"699-37-47A","B2822","GROUNDWATER WELL","IN-USE",160.1724,NA,219.492,134893.26,575556.97,"200-PO-1"
"B2823","B2823","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,152894,573054,"Wahluke Slope"
"B2824","B2824","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,153425,573470,"Wahluke Slope"
"B2825","B2825","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,153825,573690,"Wahluke Slope"
"299-W23-232","B2826","VADOSE WELL","IN-USE",6.5532,NA,199.61,134124.17,566794,"200-UP-1"
"299-W23-233","B2827","VADOSE WELL","IN-USE",38.4048,NA,NA,134217.1,566782.8,"200-UP-1"
"299-W23-234","B2828","GROUNDWATER WELL","DECOMMISSIONED-V",68.67144,NA,NA,134226.27,566785.62,"200-UP-1"
"299-W23-235","B2829","VADOSE WELL","CANDIDATE FOR DECOMMISSIONING",NA,21.36648,NA,134120,566800,"200-UP-1"
"299-W25-1001","B2830","UNCLASSIFIED","",NA,NA,NA,NA,NA,""
"699-S6-E4CS","B2831","HOSTED PIEZOMETER","IN-USE",140.5128,71.628,NA,121668.32,591055.38,"300-FF-5"
"699-S6-E4CT","B2832","HOSTED PIEZOMETER","IN-USE",140.5128,46.72584,NA,121668.32,591055.38,"300-FF-5"
"299-E25-1002","B2833","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"B2834","B2834","INVALID","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"3-151","B2835","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"B2836","B2836","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"B2840","B2840","VADOSE WELL","IN-USE",NA,NA,139.161,126564.325,588862.083,"300-FF-5"
"B2841","B2841","GROUNDWATER WELL","IN-USE",92.1258,92.202,138.947,126562.797,588860.818,"300-FF-5"
"B2842","B2842","GROUNDWATER WELL","IN-USE",22.96668,22.96668,139.342,126594.385,588880.206,"300-FF-5"
"B2843","B2843","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128481.383,591242.5,"200-PO-1"
"B2844","B2844","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128470.094,591295.125,"200-PO-1"
"B2845","B2845","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128175.398,590839.938,"300-FF-5"
"B2846","B2846","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128668.859,591602.375,"200-PO-1"
"B2847","B2847","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128747.859,591722.75,"200-PO-1"
"B2848","B2848","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128799.273,591835.625,"200-PO-1"
"B2849","B2849","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128916.523,592146.625,"200-PO-1"
"B2850","B2850","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128988,592112.75,"200-PO-1"
"B2851","B2851","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,129059.484,592303.375,"200-PO-1"
"B2852","B2852","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128984.242,592376.125,"200-PO-1"
"B2853","B2853","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128990.516,592238.188,"200-PO-1"
"B2854","B2854","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,130934.906,590505.125,"200-PO-1"
"B2855","B2855","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,129041.93,592233.188,"200-PO-1"
"HWDS23","B2856","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"HWDS22","B2857","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,129095.852,592398.688,"200-PO-1"
"B2858","B2858","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,130232.219,590667.875,"200-PO-1"
"HWDS54","B2859","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"B2860","B2860","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,130925.516,590433.125,"200-PO-1"
"B2861","B2861","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128768.93,590846.313,"200-PO-1"
"B2862","B2862","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,129292.102,592752.313,"200-PO-1"
"B2863","B2863","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,129347.984,590764.938,"200-PO-1"
"B2864","B2864","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,127806.242,590075.188,"300-FF-5"
"B2865","B2865","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128873,591519.25,"200-PO-1"
"B2866","B2866","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,129915.297,590610,"200-PO-1"
"B2867","B2867","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,129935.648,590711.75,"200-PO-1"
"B2868","B2868","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,129984.164,590591.188,"200-PO-1"
"B2869","B2869","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,130004.508,590697.625,"200-PO-1"
"B2870","B2870","VADOSE WELL","DECOMMISSIONED-V",NA,NA,142.947,125079.405,589095.98,"200-PO-1"
"B2871","B2871","VADOSE WELL","DECOMMISSIONED-V",2.4384,2.4384,139.377,124268.878,589618.877,"200-PO-1"
"B2872","B2872","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128725.109,590771.188,"200-PO-1"
"B2873","B2873","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128753.273,590777.438,"200-PO-1"
"B2874","B2874","VADOSE WELL","DECOMMISSIONED-V",2.4384,2.4384,138.151,126843.665,588766.339,"300-FF-5"
"B2875","B2875","VADOSE WELL","DECOMMISSIONED-V",2.4384,2.4384,138.09,126846.078,588772.227,"300-FF-5"
"B2876","B2876","VADOSE WELL","DECOMMISSIONED-V",NA,NA,141.668,125658.539,589162.626,"300-FF-5"
"B2877","B2877","VADOSE WELL","DECOMMISSIONED-V",NA,NA,141.632,125656.425,589156.381,"300-FF-5"
"B2878","B2878","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128610.859,590307.938,"200-PO-1"
"B2879","B2879","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128645.289,590459.75,"200-PO-1"
"B2880","B2880","VADOSE WELL","DECOMMISSIONED-V",2.1336,2.1336,144.379,124788.23,589442.234,"200-PO-1"
"B2881","B2881","VADOSE WELL","DECOMMISSIONED-V",20.81784,20.75688,142.007,125188.136,589298.264,"200-PO-1"
"B2882","B2882","VADOSE WELL","DECOMMISSIONED-V",NA,39.0144,141.792,125194.412,589311.746,"200-PO-1"
"B2883","B2883","VADOSE WELL","DECOMMISSIONED-V",2.1336,2.1336,141.677,125222.569,589299.012,"300-FF-5"
"B2884","B2884","VADOSE WELL","DECOMMISSIONED-V",NA,NA,146.226,124749.274,588447.168,"200-PO-1"
"B2885","B2885","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128623.383,590365.875,"200-PO-1"
"B2886","B2886","VADOSE WELL","CANDIDATE FOR DECOMMISSIONING",NA,NA,NA,NA,NA,""
"B2887","B2887","VADOSE WELL","DECOMMISSIONED-V",NA,NA,129.178,125904.285,590694.957,"300-FF-5"
"B2892","B2892","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"B2894","B2894","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"199-D4-1","B2895","GROUNDWATER WELL","IN-USE",32.004,NA,144.131,151558.893,572752.848,"100-HR-3-D"
"299-E25-131","B2896","GROUNDWATER WELL","IN-USE",22.7076,NA,208.826,136212.867,575410.691,"200-PO-1"
"299-E25-133","B2898","UNCLASSIFIED","IN-USE",NA,NA,NA,136172.42,575436.3,"200-PO-1"
"10-01-09","B8052","UNCLASSIFIED","IN-USE",NA,NA,NA,136040.2,575306.56,"200-PO-1"
"B8053","B8053","UNCLASSIFIED","DECOMMISSIONED-V",NA,42.58056,NA,128527.21,578979.57,"200-PO-1"
"B8054","B8054","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,129561.24,579133.65,"200-PO-1"
"B8055","B8055","UNCLASSIFIED","DECOMMISSIONED-V",NA,30.9372,NA,128908.54,579454.71,"200-PO-1"
"B8056","B8056","UNCLASSIFIED","DECOMMISSIONED-V",NA,24.5364,NA,129156.79,579666.63,"200-PO-1"
"B8057","B8057","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,172.278,128489.559,580638.693,"200-PO-1"
"199-D4-2","B8058","GROUNDWATER WELL","IN-USE",30.48,NA,144.547,151543.963,572768.371,"100-HR-3-D"
"199-D4-3","B8059","GROUNDWATER WELL","IN-USE",31.0896,NA,144.481,151546.12,572766.075,"100-HR-3-D"
"199-D4-4","B8060","GROUNDWATER WELL","IN-USE",31.0896,NA,144.321,151571.609,572754.612,"100-HR-3-D"
"199-D4-5","B8061","GROUNDWATER WELL","IN-USE",30.54096,NA,144.153,151556.5,572740.543,"100-HR-3-D"
"CPT-19","B8062","VADOSE WELL","DECOMMISSIONED-V",14.9352,NA,NA,135522,566717,"200-Z-1"
"B8063","B8063","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"199-D4-6","B8064","GROUNDWATER WELL","IN-USE",30.7848,NA,144.023,151577.919,572733.34,"100-HR-3-D"
"199-D4-7","B8065","GROUNDWATER WELL","IN-USE",29.2608,NA,144.247,151551.254,572760.866,"100-HR-3-D"
"199-D4-8","B8066","GROUNDWATER WELL","IN-USE",30.1752,28.956,144.188,151552.647,572763.298,"100-HR-3-D"
"199-D4-9","B8067","GROUNDWATER WELL","IN-USE",29.718,NA,144.462,151543.316,572758.204,"100-HR-3-D"
"199-D4-10","B8068","GROUNDWATER WELL","IN-USE",29.83992,30.44952,144.256,151540.441,572750.247,"100-HR-3-D"
"199-D4-11","B8069","GROUNDWATER WELL","IN-USE",29.59608,30.1752,144.293,151554.139,572768.94,"100-HR-3-D"
"199-D4-12","B8070","GROUNDWATER WELL","IN-USE",30.08376,NA,144.419,151562.084,572771.583,"100-HR-3-D"
"199-D4-13","B8071","GROUNDWATER WELL","IN-USE",30.7848,NA,143.831,151424.474,572665.855,"100-HR-3-D"
"199-D4-14","B8072","GROUNDWATER WELL","IN-USE",31.05912,NA,144.338,151641.64,572839.812,"100-HR-3-D"
"199-D4-15","B8073","GROUNDWATER WELL","IN-USE",32.004,31.51632,144.565,151424.862,572936.636,"100-HR-3-D"
"199-D3-2","B8074","GROUNDWATER WELL","IN-USE",33.6804,NA,143.789,151165.653,572453.955,"100-HR-3-D"
"B8075","B8075","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"B8076","B8076","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-2-6A","B8077","GROUNDWATER WELL","IN-USE",42.91584,NA,156.308,123986.996,587920.404,"200-PO-1"
"199-D5-35","B8078","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"299-E33-333","B8079","BORING","DECOMMISSIONED-V",77.4192,NA,199.163,137181.278,574086.41,"200-BP-5"
"B8080","B8080","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,148014,583845,"Wahluke Slope"
"B8081","B8081","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,148016,583846,"Wahluke Slope"
"B8082","B8082","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,148018,583848,"Wahluke Slope"
"B8083","B8083","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,148010,583842,"Wahluke Slope"
"B8084","B8084","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,148011,583843,"Wahluke Slope"
"B8085","B8085","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,148008,583841,"Wahluke Slope"
"B8086","B8086","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,148012,583843,"Wahluke Slope"
"B8087","B8087","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,148013,583846,"Wahluke Slope"
"B8088","B8088","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,148011,583848,"Wahluke Slope"
"B8089","B8089","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,148015,583842,"Wahluke Slope"
"B8090","B8090","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,148009,583851,"Wahluke Slope"
"B8091","B8091","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,148010,583850,"Wahluke Slope"
"B8099","B8099","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,148015,583856,"Wahluke Slope"
"699-S2-34A","B8100","GROUNDWATER WELL","IN-USE",62.484,NA,NA,122750.398,580582.375,"200-PO-1"
"699-S2-34B","B8101","GROUNDWATER WELL","IN-USE",591.6168,NA,NA,122885.797,580454.312,"200-PO-1"
"699-S33-2A","B8102","GROUNDWATER WELL","IN-USE",NA,NA,NA,113525.666,589358.192,""
"699-S34-2A","B8103","GROUNDWATER WELL","IN-USE",NA,NA,NA,113241.824,589370.246,""
"699-S34-2B","B8104","GROUNDWATER WELL","IN-USE",NA,NA,NA,112996.091,589362.196,""
"699-S34-4A","B8105","GROUNDWATER WELL","IN-USE",NA,NA,NA,113255.402,588542.185,""
"SPC-P-1","B8106","GROUNDWATER WELL","IN-USE",23.4696,NA,NA,113043.25,591256.8,""
"699-39-79O","B8107","HOSTED PIEZOMETER","DECOMMISSIONED-V",89.916,NA,206.583,135411.873,565890.897,"200-Z-1"
"699-39-79P","B8108","HOSTED PIEZOMETER","DECOMMISSIONED-V",89.916,NA,206.437,135411.873,565890.897,"200-Z-1"
"B8109","B8109","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"199-D4-16","B8110","GROUNDWATER WELL","IN-USE",30.99816,30.75432,144.282,151555.323,572756.742,"100-HR-3-D"
"B8111","B8111","UNCLASSIFIED","CANDIDATE FOR DECOMMISSIONING",NA,NA,NA,NA,NA,""
"B8112","B8112","UNCLASSIFIED","CANDIDATE FOR DECOMMISSIONING",NA,NA,NA,NA,NA,""
"01-D","B8113","AQUIFER TUBE","IN-USE",7.4676,NA,122.676,146033.078,562697.662,"100-BC-5"
