KEY,WELL_py,ITER_py,LAG_py,lag_source,p_trend_py,p_interp_py,p_event_py,AIC_py,BIC_py,logLik_py,n_obs_py,n_cens,model_type_py,fit_ok_py,beta_intercept_py,beta_interp_py,beta_event_py,sigma,WELL_r,ITER_r,CLASS,MODEL,FORM_raw,FORM_label,LOG,LAG_r,p_trend_r,df,AIC_r,BIC_r,RL,AIC_EVENT,AIC_INTERP,AIC_NULL,BIC_EVENT,BIC_INTERP,BIC_NULL,logLik_r,n_obs_r,beta_intercept_r,beta_interp_r,beta_event_r,beta_logSigma,p_interp_r,p_event_r,SUM_rows,SUM_cols,model_type_r,fit_ok_r,_merge,LAG_diff,p_trend_diff,AIC_diff,BIC_diff,logLik_diff,beta_intercept_diff,beta_interp_diff,beta_event_diff,p_interp_diff,p_event_diff,n_obs_diff
199-D5-38__ITER1,199-D5-38,1,39.0,ULAG,0.03309822238499405,0.005056134306668531,0.5528811151325699,62.45462112257076,64.72560955442906,-29.22731056128538,23,0,INTERP+EVENT,True,29.947091265632395,-0.19978885430353163,-0.00014252974381983086,0.26357671650032344,199-D5-38,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,39.0,1.04293337288563e-06,19.0,40.7018354598395,42.9728238916978,1.0,66.211102403025,41.8042291967908,66.2487819882858,67.3465966189542,42.9397234127199,67.3842762042149,,,52.1485795385061,-0.355430978314468,-0.0002797408676374,-1.78407155998721,3.23178253868079e-13,0.0683851015076865,4.0,4.0,INTERP+EVENT,True,both,0.0,0.03309717945162116,21.752785662731256,21.752785662731256,,-22.201488272873704,0.15564212401093638,0.00013721112381756916,0.005056134306345353,0.48449601362488337,
199-D5-38__ITER2,199-D5-38,2,39.0,ULAG,0.06961649084897081,0.022988067222082156,0.0727029398898594,88.38403925479048,91.25201366376078,-42.19201962739524,31,6,INTERP+EVENT,True,62.81537432371283,-0.5177106092011493,-0.0001922496992647037,0.684919354468403,199-D5-38,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,39.0,0.0056793647468742,27.0,82.5519695029739,85.4199439119442,1.0,90.7166004585917,86.0401867623849,90.8938012886593,92.1505876630769,87.47417396687,92.3277884931445,,,70.503471102697,-0.552277843094458,-0.0002376230406704,-0.476873836528115,0.0007580493232341,0.0119518251428712,4.0,4.0,INTERP+EVENT,True,both,0.0,0.06393712610209662,5.832069751816576,5.832069751816576,,-7.688096778984175,0.034567233893308735,4.53733414056963e-05,0.022230017898848056,0.0607511147469882,
199-D5-39__ITER1,199-D5-39,1,,NONE,,,,,,,137,0,INTERP+EVENT,False,,,,,199-D5-39,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,32.0,0.0,129.0,257.806201217927,263.586899474371,1.0,300.838254023464,345.742278855369,378.433871482937,303.728603151685,348.632627983591,381.324220611159,,,17.9812319942232,-0.162303210053591,0.0006066618651212,-1.66905079351334,2.46491034275401e-13,8.58112415236987e-30,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D5-39__ITER2,199-D5-39,2,,NONE,,,,,,,11,0,INTERP+EVENT,False,,,,,199-D5-39,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,68.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-D5-39__ITER3,199-D5-39,3,,NONE,,,,,,,148,0,INTERP+EVENT,False,,,,,199-D5-39,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,62.0,0.0,142.0,30.9982592798767,36.9654725232934,0.390504298806086,29.1176266772833,411.547573841132,415.326611319751,32.1012332989917,414.53118046284,418.31021794146,,,36.6026033103327,0.0117525645555772,-0.0020195590150262,-0.947989794986922,0.729668524321968,0.0,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D5-39__ITER4,199-D5-39,4,,NONE,,,,,,,64,4,INTERP+EVENT,False,,,,,199-D5-39,4.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,0.107215431913857,60.0,186.804697664844,191.122463831563,0.368066644870201,189.189772917237,184.805715150806,189.270527837415,191.348656000597,186.964598234165,191.429410920775,,,36.995965469635,-0.303621571868497,5.58929460487118e-06,-0.209392594647292,0.0324815776499583,0.974553793757627,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D5-41__ITER1,199-D5-41,1,23.0,ULAG,0.1292982322638241,0.044938644594042565,0.0364088096048777,20.822523353982746,20.981406437342418,-8.411261676991373,8,1,INTERP+EVENT,True,34.39766457605086,-0.2693248566523548,-0.0009042896995028895,0.14879729700553676,199-D5-41,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,23.0,0.0509529779072899,4.0,18.0253667886187,18.1842498719784,1.0,21.2416182885839,20.0485177854489,21.9790709353803,21.3210598302637,20.1279593271287,22.0585124770601,,,43.9403805508875,-0.270909912586901,-0.0006817316354061,-2.03274707586259,0.007323899208641,0.0237087548962066,4.0,4.0,INTERP+EVENT,True,both,0.0,0.0783452543565342,2.7971565653640447,2.79715656536402,,-9.54271597483664,0.00158505593454622,-0.0002225580640967895,0.03761474538540156,0.012700054708671096,
199-D5-41__ITER2,199-D5-41,2,23.0,ULAG,0.00024976323841585657,0.027258155391301345,3.66424682565904e-06,42.66364181470365,44.552519773036536,-19.331820907351826,19,6,INTERP+EVENT,True,-103.93432892570664,0.8772456217090172,0.0009542208478987297,1.000689502226502,199-D5-41,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,23.0,0.0008190612410589,15.0,44.3360588055328,46.2249367638657,0.987489650341276,44.3108802796751,56.5507488726846,56.5507622085309,45.2553192588416,57.495187851851,57.4952011876973,,,-84.81162563768,0.592966567984963,0.0009486121970732,0.0725109879865517,0.138714095766579,3.73886234973532e-06,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.0005692980026430434,-1.6724169908291486,-1.6724169908291628,,-19.122703288026642,0.28427905372405426,5.60865082552969e-06,-0.11145594037527766,-7.461552407628006e-08,
199-D5-42__ITER1,199-D5-42,1,37.0,ULAG,,,,,,,18,14,INTERP+EVENT,False,,,,,199-D5-42,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-D5-43__ITER1,199-D5-43,1,48.0,ULAG,0.0854502866480713,0.030796033319705388,0.0996091806758397,64.35153149770412,66.62251992956243,-30.17576574885206,23,0,INTERP+EVENT,True,36.61015659062386,-0.258279098648273,-0.0006714449485049972,0.4256169661231382,199-D5-43,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,48.0,0.0001835758215061,19.0,51.0430164291009,53.3140048609592,0.516149043230054,65.5837659031367,49.7202970056235,66.2487819882858,66.7192601190658,50.8557912215526,67.3842762042149,,,59.0004368166967,-0.421049775581892,-0.0002384064730745,-1.12130514260232,8.62736087766816e-07,0.407066828070129,4.0,4.0,INTERP+EVENT,True,both,0.0,0.0852667108265652,13.308515068603214,13.308515068603228,,-22.39028022607284,0.16277067693361902,-0.00043303847543049723,0.03079517058361762,-0.3074576473942893,
199-D5-43__ITER2,199-D5-43,2,48.0,ULAG,4.759082017358196e-12,0.15879247937422702,1.032581438928311e-10,50.88407661083556,53.93679766006788,-23.44203830541778,34,4,INTERP+EVENT,True,-33.45200523268266,0.32420337868754934,-0.0009684660578459761,0.9070048169449123,199-D5-43,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,48.0,4.20382617605242e-11,29.0,51.3864483954579,54.3794635183909,0.585795333185913,50.3168787730864,82.6954145973037,97.1713301256239,51.8133863345529,84.1919221587702,98.6678376870904,,,-5.8205206235701,0.216181706688037,-0.0009963141638222,-0.0761579211189043,0.322508081091106,4.4035165609775696e-11,4.0,4.0,INTERP+EVENT,True,both,0.0,-3.7279179743166e-11,-0.5023717846223406,-0.44266585832301786,,-27.631484609112558,0.10802167199951235,2.7848105976223912e-05,-0.163715601716879,5.92229782830554e-11,
199-D5-44__ITER1,199-D5-44,1,2.0,ULAG,0.01142849839327953,0.013660423216060808,0.661030538665536,15.753424937664608,15.91230802102428,-5.876712468832304,8,4,INTERP+EVENT,True,873.8822080440361,-7.442178054553731,-0.0003602858177245231,0.38408202802486663,199-D5-44,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,2.0,0.0037454103706602,4.0,12.9881415556395,13.1470246389991,0.524095299769477,21.5740375692136,11.6959780728228,22.162589735111,21.6534791108934,11.7754196145027,22.2420312767908,,,375.009106121022,-3.33158093926155,0.0011619840096049,-1.03645040002109,0.0703383101850666,0.419912866371651,4.0,4.0,INTERP+EVENT,True,both,0.0,0.007683088022619329,2.7652833820251086,2.7652833820251796,,498.87310192301413,-4.1105971152921805,-0.001522269827329423,-0.056677886969005796,0.24111767229388498,
199-D5-44__ITER2,199-D5-44,2,2.0,ULAG,1.4361429714226936e-05,0.27679606140565327,4.2370752996750916e-10,29.48057654066392,31.025753985143485,-12.74028827033196,16,1,INTERP+EVENT,True,23.18651359355769,-0.19922247228710854,0.0007084301782583854,0.3546052769585233,199-D5-44,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,2.0,2.33561140632332e-05,12.0,29.4851240699152,31.0303015143947,0.411365524188891,27.7085778569781,47.476435028261,48.8144275976619,28.4811665792179,48.2490237505008,49.5870163199017,,,-1.7842100971644,-0.079411672607911,0.0007275869141954,-1.00570006151004,0.635453507778266,2.45724557512424e-10,4.0,4.0,INTERP+EVENT,True,both,0.0,-8.994684349006265e-06,-0.004547529251279769,-0.0045475292512158205,,24.970723690722092,-0.11981079967919754,-1.9156735937014553e-05,-0.35865744637261276,1.7798297245508517e-10,
199-D5-92__ITER1,199-D5-92,1,,NONE,,,,,,,133,0,INTERP+EVENT,False,,,,,199-D5-92,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,22.0,0.0,126.0,263.276964009598,269.012032910509,1.0,281.683285974981,363.665781868145,369.920152641007,284.550820425437,366.533316318601,372.787687091462,,,31.7209521283237,-0.131462430346516,-0.0008388770892789,-1.44854728989512,2.5946762346264e-06,9.568296707194529e-36,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D5-92__ITER2,199-D5-92,2,,NONE,,,,,,,10,0,INTERP+EVENT,False,,,,,199-D5-92,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,38.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-D5-92__ITER3,199-D5-92,3,,NONE,,,,,,,177,14,INTERP+EVENT,False,,,,,199-D5-92,3.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,9.0,0.0,173.0,420.289355346713,426.64165481186,1.0,483.283209837928,502.444969862225,520.06909164319,486.459359570502,505.621119594799,523.245241375764,,,78.4381466096978,-0.580013771126201,-0.0004874749176343,-0.251970364472694,1.03174714940614e-18,5.71207841481016e-25,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D5-97__ITER1,199-D5-97,1,61.0,ULAG,0.020207857574309318,0.3266651060522454,0.0023906343853613123,58.62992793823694,60.81201284495357,-27.31496396911847,22,0,INTERP+EVENT,True,11.101519903771939,-0.039509918033623484,-0.0004893576702043636,0.17737191170583394,199-D5-97,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,61.0,0.0400513626835511,17.0,56.1356397840612,58.224684659508,0.798731040963503,55.6861777651511,59.64148394439,60.5708249470382,56.7307002028745,60.6860063821135,61.6153473847616,,,18.8437827550898,-0.0555854129933919,-0.0004219491237236,-1.73624954785761,0.204602142217854,0.0121075367104483,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.01984350510924178,2.4942881541757416,2.587328185445571,,-7.742262851317863,0.016075494959768413,-6.740854648076361e-05,0.12206296383439141,-0.009716902325086988,
199-D5-97__ITER2,199-D5-97,2,61.0,ULAG,0.0,0.05187055046525124,3.281792248386413e-16,114.3890461199301,118.85725912912461,-55.19452305996505,69,3,INTERP+EVENT,True,-22.259639624580913,0.2255872914273525,-0.0009515572286534377,0.7311845475020192,199-D5-97,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,61.0,0.0,66.0,116.160991350974,120.657981835073,0.778864904795322,115.661156012042,179.02166992174,203.267616876501,117.909651254092,181.270165163789,205.51611211855,,,1.93706793564322,0.151216973060056,-0.0010223851620495,-0.276333939356696,0.218144470983442,3.82926951455184e-24,4.0,4.0,INTERP+EVENT,True,both,0.0,0.0,-1.771945231043901,-1.8007227059483881,,-24.196707560224134,0.07437031836729652,7.082793339606224e-05,-0.16627392051819076,3.2817922100937177e-16,
199-D7-3__ITER1,199-D7-3,1,,NONE,,,,,,,62,0,INTERP+EVENT,False,,,,,199-D7-3,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,22.0,0.0,58.0,57.1818692102672,61.4361379803574,1.0,83.2242134774196,176.62940299014,176.940225823329,85.3513478624647,178.756537375185,179.067360208374,,,40.7296288502737,-0.146694855720592,-0.0012708080259751,-1.63632659491434,2.60495807891821e-09,4.05394732670517e-84,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D7-3__ITER2,199-D7-3,2,,NONE,,,,,,,129,12,INTERP+EVENT,False,,,,,199-D7-3,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,19.0,0.143203758081613,124.0,380.213645194411,385.917705722251,0.422309381991931,382.070881534265,378.489610992663,382.100618756838,384.922911798185,381.341641256582,384.952649020757,,,-20.8505938280213,0.183674880842608,3.90747373784456e-05,-0.212437102301591,0.0480999513436308,0.599325182259449,4.0,4.0,INTERP+EVENT,True,both,,,,,,,,,,,
199-D7-7__ITER1,199-D7-7,1,0.0,NONE,0.0022709952705156633,,0.0013931280058540414,36.523593864641526,37.23164406574374,-17.261796932320763,15,6,EVENT,True,-9.217260726703547,,0.001916235706025704,0.7685949722532982,199-D7-7,1.0,Trend_Summary,Tobit,log(VAL) ~ EVENT,EVENT,log,0.0,0.0022709952705156,12.0,35.902658021259,36.6107082223612,1.0,35.902658021259,,45.2191568646043,36.6107082223612,,45.9272070657065,,,-35.812695196111,,0.0019162356605332,-0.26319115342913,,0.0012811116092614,3.0,4.0,EVENT,True,both,0.0,6.331740687315346e-17,0.6209358433825258,0.62093584338254,,26.595434469407454,,4.549250386121084e-11,,0.00011201639659264148,
199-D8-101__ITER1,199-D8-101,1,8.0,ULAG,3.1122539878580824e-08,0.9015191027748536,1.2257648127407966e-10,54.565644938264654,57.36803970158896,-25.282822469132327,30,0,INTERP+EVENT,True,2.456046338105765,0.008105882708781298,-0.0003732668306610512,0.33822644772389227,199-D8-101,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,8.0,3.0339018852743e-08,26.0,53.4976030371863,56.2999978005106,0.380388361380365,51.5644779481476,78.7378011946911,86.1192654420099,52.9656753298098,80.1389985763532,87.5204628236721,,,6.67505251972433,0.0158027489429562,-0.0003695813137382,-1.08488956386836,0.795831207890474,2.7026226312490497e-11,4.0,4.0,INTERP+EVENT,True,both,0.0,7.835210258378253e-10,1.0680419010783524,1.0680419010783595,,-4.219006181618566,-0.0076968662341749036,-3.6855169228512197e-06,0.10568789488437957,9.555025496158916e-11,
199-D8-102__ITER1,199-D8-102,1,41.0,ULAG,0.011658291958336009,0.21676804722774012,0.0014888441857759044,94.42222213219044,97.53291825516926,-45.21111106609522,35,0,INTERP+EVENT,True,16.84196954840723,-0.10562865707809409,-0.0003372052863861942,0.42662302861676177,199-D8-102,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,41.0,0.0204765238574894,31.0,94.5341810802868,97.6448772032657,0.442129626271444,92.9018767447009,100.122436458666,100.311133533763,94.4572248061903,101.677784520155,101.866481595253,,,14.4684105169848,-0.0483799547712515,-0.0003179575107542,-0.835761302679553,0.543203904836251,0.003603246744219,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.00881823189915339,-0.11195894809635831,-0.11195894809642937,,2.373559031422431,-0.057248702306842585,-1.9247775631994193e-05,-0.3264358576085109,-0.002114402558443095,
199-D8-4__ITER1,199-D8-4,1,7.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,,199-D8-4,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-D8-4__ITER2,199-D8-4,2,7.0,ULAG,2.220446049250313e-16,0.20395354772951257,1.3368835475753436e-31,59.20285638353485,62.725256614921975,-27.601428191767425,43,4,INTERP+EVENT,True,26.543460242575385,-0.1741718783703265,-0.001284258125659843,0.8051339608247002,199-D8-4,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,7.0,2.2204460492503099e-16,39.0,58.1427419620914,61.6651421934785,1.0,58.2458800424005,125.457039055609,128.005494619368,60.007080158094,127.218239171302,129.766694735062,,,47.4724728057462,-0.18750086168824,-0.0012922862007403,-0.219102641506213,0.140922307556169,3.57224952367279e-36,4.0,4.0,INTERP+EVENT,True,both,0.0,3.2047474274603605e-31,1.0601144214434512,1.0601144214434726,,-20.929012563170815,0.013328983317913518,8.028075080457027e-06,0.06303124017334358,1.3368478250801068e-31,
199-D8-53__ITER1,199-D8-53,1,1.0,ULAG,3.499565470743704e-08,7.231799557351627e-15,0.6145829690549041,63.313859322355654,66.30687444528861,-29.656929661177827,33,0,INTERP+EVENT,True,84.3910273115488,-0.6841959920536447,-9.581643214650247e-05,0.36911832490727575,199-D8-53,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,3.4995654707437e-08,29.0,62.2983945863528,65.2914097092857,0.417090040689387,94.5687184317608,60.5494882751984,94.6344784555055,96.0652259932272,62.0459958366649,96.130986016972,,,85.7208620156081,-0.684195981102083,-9.58164129040189e-05,-0.996638011571595,8.466561854273191e-15,0.615634320605395,4.0,4.0,INTERP+EVENT,True,both,0.0,3.970466940254533e-23,1.0154647360028548,1.0154647360029116,,-1.3298347040593086,-1.095156165753508e-08,-1.9242483569547296e-11,-1.2347622969215641e-15,-0.0010513515504909643,
199-D8-53__ITER2,199-D8-53,2,1.0,ULAG,,,,,,,151,10,INTERP+EVENT,False,,,,,199-D8-53,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,0.0001433069379525,147.0,431.476941844752,437.511501518382,0.52873741116174,430.202415129587,447.046030025467,447.177985462198,433.219694966402,450.063309862282,450.195265299013,,,14.3375933001082,-0.0698192567752512,-0.0002444961190751,-0.182604432136453,0.393523837051319,1.50562031661851e-05,4.0,4.0,INTERP+EVENT,True,both,0.0,,,,,,,,,,
199-D8-54A__ITER1,199-D8-54A,1,1.0,ULAG,2.704447189860737e-06,1.6937656420342212e-09,0.22949070948283656,77.6844712591561,80.79516738213492,-36.84223562957805,35,0,INTERP+EVENT,True,71.03554157329255,-0.5676053283822678,-0.0002537709642154044,0.3968180417969359,199-D8-54A,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,2.70444718986074e-06,31.0,76.6699074685923,79.7806035915711,0.806746433520621,100.023595200322,76.2404157308751,100.311133533763,101.578943261811,77.7957637923645,101.866481595253,,,74.5576287536903,-0.567605328429883,-0.0002537709614775,-0.924277431099029,1.0543951846468402e-09,0.205015943679475,4.0,4.0,INTERP+EVENT,True,both,0.0,-2.964615315390051e-21,1.0145637905637983,1.0145637905638267,,-3.5220871803977474,4.761513405782125e-11,-2.7379044127348595e-12,6.393704573873811e-10,0.024474765803361553,
199-D8-54A__ITER2,199-D8-54A,2,1.0,ULAG,0.001652988218784568,0.02211305934615935,5.407180715181185e-05,62.13658548555214,64.57433713528854,-29.06829274277607,25,0,INTERP+EVENT,True,53.17499180208473,-0.42547279538089383,-0.0002823374849417216,0.47431558420819936,199-D8-54A,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,1.0,0.0021190036754742,21.0,61.6127582668972,64.0505099166336,1.0,63.8739276912993,71.5298397422118,71.9263767972272,65.0928035161675,72.74871556708,73.1452526220955,,,56.1729541639278,-0.415268070706487,-0.0002812095965583,-0.735947922312103,0.0311284741690677,9.32795813556774e-05,4.0,4.0,INTERP+EVENT,True,both,0.0,-0.00046601545668963204,0.5238272186549366,0.5238272186549437,,-2.997962361843065,-0.010204724674406807,-1.1278883834216409e-06,-0.009015414822908352,-3.9207774203865546e-05,
199-D8-54B__ITER1,199-D8-54B,1,0.0,NONE,,,,,,,4,1,EVENT,False,,,,,199-D8-54B,1.0,Trend_Summary,Tobit,log(VAL) ~ EVENT,EVENT,log,,,,,,,,,,,,,,,,,,,,,1.0,1.0,SUM_ROWS_1,False,both,,,,,,,,,,,
199-D8-54B__ITER2,199-D8-54B,2,0.0,NONE,4.9627915880701146e-05,,1.4906414195392538e-06,52.77132610066627,53.90682031659542,-25.385663050333136,23,1,EVENT,True,1.175412659635838,,0.000253126527662515,0.3616234683312503,199-D8-54B,2.0,Trend_Summary,Tobit,log(VAL) ~ EVENT,EVENT,log,0.0,4.96279158807011e-05,20.0,51.7933873241079,52.9288815400371,1.0,51.7933873241079,,68.255658103415,52.9288815400371,,69.3911523193442,,,-2.61515711885931,,0.0002531265294325,-1.01715174316741,,1.24137196240724e-06,3.0,4.0,EVENT,True,both,0.0,4.743384504624082e-20,0.9779387765583749,0.9779387765583181,,3.790569778495148,,-1.7699850374426618e-12,,2.4926945713201384e-07,
199-D8-5__ITER1,199-D8-5,1,7.0,ULAG,0.3035279768301986,0.10064228772397205,0.7874224647438893,27.15633061354145,27.55077976821389,-11.578165306770725,9,0,INTERP+EVENT,True,34.37100074831484,-0.24177129647536114,8.140300329005643e-05,0.2200409158198232,199-D8-5,1.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,7.0,0.0530411359382622,5.0,22.6074712433767,23.0019203980492,0.395896996544864,26.46751197422,20.7542688207822,26.4808462767767,26.6647365515562,20.9514933981185,26.6780708541129,,,50.6998279389736,-0.391637892881229,9.59722377749239e-05,-1.707764681228,0.0040547956433206,0.700452735755899,4.0,4.0,INTERP+EVENT,True,both,0.0,0.2504868408919364,4.548859370164749,4.548859370164688,,-16.328827190658757,0.14986659640586789,-1.4569234484867479e-05,0.09658749208065144,0.08696972898799038,
199-D8-5__ITER2,199-D8-5,2,7.0,ULAG,0.00014731544789670092,0.5417459002100852,2.703845418876479e-05,73.06062209486647,75.92859650383677,-34.53031104743324,31,2,INTERP+EVENT,True,-12.567815912958595,0.13086067570735382,-0.0004789619093995397,0.7882850521248215,199-D8-5,2.0,Trend_Summary,Tobit,log(VAL) ~ INTERP + EVENT,INTERP + EVENT,log,7.0,0.0001117250163373,27.0,71.5566461317476,74.4246205407179,0.58727953113011,70.492137392637,81.6377450272378,87.7555859655794,71.9261245971222,83.0717322317229,89.1895731700646,,,-19.7717863763132,0.249533664547999,-0.0004537393402243,-0.248069202597162,0.330633600253174,9.3058341060105e-05,4.0,4.0,INTERP+EVENT,True,both,0.0,3.559043155940093e-05,1.5039759631188758,1.5039759631188758,,7.203970463354606,-0.11867298884064517,-2.5222569175239692e-05,0.21111229995691116,-6.601988687134022e-05,
